http://	<urlopen error no host given>
http://www.dpi.nsw.gov.au/aboutus/news/all/2013/second-farm-detected	HTTP Error 404: Not Found
http://www.humanservices.gov.au/customer/subjects/clean-energy-future	HTTP Error 403: Forbidden
http://cns.miis.edu/inventory/pdfs/aptcwc.pdf	HTTP Error 404: NOT FOUND
https://www.suicidecallbackservice.org.au/	HTTP Error 403: Forbidden
https://www.pm.gov.au/media/2014-09-05/joint-statement-prime-minister-modi-new-delhi-india	HTTP Error 404: Not Found
http://www.heraldsun.com.au/news/holden-to-cease-making-cars-in-australia-in-2017-while-toyota-considers-if-it-can-go-it-alone/story-fni0fiyv-1226780690797	HTTP Error 403: Forbidden
http://www.malcolmturnbull.com.au/media/joint-press-conference-announcement-of-appointment-of-dr-alan-finkel-ao-as	HTTP Error 403: Forbidden
http://www.austlii.edu.au/au/cases/cth/HCA/2011/32.html	HTTP Error 410: Gone
http://www.pittsh.com.au/assets/files/Cedex/CEDEX%20Electricity%20Update%20October%202013.pdf	HTTP Error 404: Not Found
http://www.jstor.org/discover/10.2307/1073379?uid=3737536&uid=2134&uid=375589871&uid=375589861&uid=2&uid=70&uid=3&uid=60&purchase-type=none&accessType=none&sid=21102834304051&showMyJstorPss=false&seq=4&showAccess=false	HTTP Error 403: Unauthorized
http://themwl.org/GLOBAL/node/1179	HTTP Error 404: Not Found
http://docs.education.gov.au/system/files/doc/other/2010_national_early_childhood_education_and_care_workforce_census.pdf	HTTP Error 403: Forbidden
https://www.liberal.org.au/latest-news/2013/06/06/tony-abbott-transcript-doorstop-interview-parliament-house-canberra	HTTP Error 403: Forbidden
http://www.abs.gov.au/AUSSTATS/abs@.nsf/allprimarymainfeatures/F756C48F25016833CA25753E00135FD9?opendocument	HTTP Error 404: Not Found
http://unfccc.int/focus/indc_portal/items/8766.php	HTTP Error 404: Not Found
https://protect-au.mimecast.com/s/xMnYBxcgLzfa?domain=parlinfo.aph.gov.au	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
https://www.ato.gov.au/Individuals/Income-and-deductions/How-much-income-tax-you-pay/Individual-income-tax-rates/	HTTP Error 403: Forbidden
http://www.suicidecallbackservice.org.au/	HTTP Error 403: Forbidden
https://twitter.com/intent/tweet?text=Promise%20check%3A%20Deliver%20the%20National%20Disability%20Insurance%20Scheme%20with%20Labor\'s%20funding%20and%20timeline%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2014-07-27%2Fnational-disability-and-insurance-scheme-promise-check%2F5429976&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/QQ5Dm/2?abcnewsembedheight=350	HTTP Error 404: Not Found
http://cf.datawrapper.de/oclJA/1/?abcnewsembedheight=400	HTTP Error 403: Forbidden
http://english.cntv.cn/2014/09/01/ARTI1409537826642954.shtml	<urlopen error [Errno 11001] getaddrinfo failed>
https://twitter.com/intent/tweet?text=Joe%20Hockey%20correct%20on%20Australia\'s%20debt%2C%20spending%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2014-03-13%2Fjoe-hockey-correct-on-australia-debt-and-spending%2F5310736&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
http://www.theadvocate.com.au/story/5170519/time-to-join-with-me-and-love-your-local/	HTTP Error 403: Forbidden
https://infrastructure.gov.au/roads/environment/forum/files/Vehicle_Emissions_Discussion_Paper.pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/n6x5o/2?abcnewsembedheight=370	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/1s42A/1?abcnewsembedheight=377	HTTP Error 404: Not Found
https://www.abc.net.au//http://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/6202.0Oct%202017?OpenDocument	HTTP Error 404: Not Found
http://www.smartraveller.gov.au/zw-cgi/view/Advice/Cambodia	HTTP Error 404: NOT FOUND
http://www.reia.com.au/	HTTP Error 403: Forbidden
http://mines.industry.qld.gov.au/assets/land-tenure-pdf/tips_landholders_negotiations.pdf	<urlopen error [Errno 11001] getaddrinfo failed>
http://www.fas.org/sgp/jud/sterling/indict.pdf	HTTP Error 403: Forbidden
http://www.aihw.gov.au/WorkArea/DownloadAsset.aspx?id=60129550964	HTTP Error 403: Forbidden
http://www.humanservices.gov.au/health-professionals/enablers/pricing-of-pbs-medicine	HTTP Error 403: Forbidden
https://www.anao.gov.au/sites/g/files/net4181/f/ANAO_Report_2015-2016_14.pdf	HTTP Error 404: Not Found
http://parlinfo.aph.gov.au/parlInfo/download/media/pressrel/IV256/upload_binary/iv2561.pdf;fileType=application%2Fpdf#search=%22media/pressrel/IV256%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;db=CHAMBER;id=chamber%2Fhansardr%2F49c9d51c-41fd-4c99-9918-985afdc5fb8e%2F0039;query=Id%3A%22chamber%2Fhansardr%2F49c9d51c-41fd-4c99-9918-985afdc5fb8e%2F0000%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/handbook/handbookparts/parl_40_2_1/upload_binary/S%3A%5CUSERS%5CKeenan%5CParlInfo%20Replacement%5CHandbook%5C40th%20Parliament%5CPart%202%20the%2040th%20parliament%20part%201.pdf;fileType=application%2Fpdf#search=%22handbook/handbookparts/parl_40_2_1%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/19c32232-832c-45aa-8efa-783c9a3446a4/toc_pdf/House%20of%20Representatives_2014_03_17_2298.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/19c32232-832c-45aa-8efa-783c9a3446a4/0000%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/library/partypol/2717561/upload_binary/2717561.pdf;fileType=application/pdf#search=%222010s%202013%20liberal-national%20coalition%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22legislation%2Fbills%2Fr5271_aspassed%2F0000%22;rec=0	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/legislation/ems/r5292_ems_a361a1d9-3046-4262-b851-49717f4ca672/upload_pdf/395684.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/fc34435e-5f7a-4507-bac8-a38614e5fd1e/toc_pdf/House%20of%20Representatives_2014_03_19_2302.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/fc34435e-5f7a-4507-bac8-a38614e5fd1e/0000%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
https://christianporter.dss.gov.au/transcripts/welfare-spending-welfare-reform-cabinet-positions	<urlopen error timed out>
http://203.3.221.13/budget_papers/budget_papers_2011-12/bp2/2011-12_budget_paper_2	<urlopen error timed out>
http://www.malcolmturnbull.com.au/media/joint-press-conference-parliament-house-canberra	HTTP Error 403: Forbidden
http://www.heraldsun.com.au/news/opinion/afl-needs-a-fresh-approach-to-its-culture-and-andrew-demetriou-should-move-on/story-fni0ffsx-1226726483479	HTTP Error 403: Forbidden
http://www.attorneygeneral.gov.au/transcripts/Pages/2014/First%20Quarter/25March2014TranscriptBenFordham2GB.aspx	HTTP Error 404: Not Found
http://www.acci.asn.au/Research-and-Publications/Media-Centre/Media-Releases-and-Transcripts/Negotiation-Delivers-Win-Win	HTTP Error 403: Forbidden
http://www.asic.gov.au/about-asic/what-we-do/our-role/	HTTP Error 403: Forbidden
http://www.ncoa.gov.au/report/phase-one/executive-summary.html	HTTP Error 404: Not Found
http://thenewdaily.com.au/money/finance-news/2017/06/16/chifley-bank-nationalisation/	HTTP Error 403: Forbidden
https://www.ato.gov.au/Individuals/Medicare-levy/In-detail/Medicare-levy-surcharge/Private-health-insurance-rebate-and-Medicare-levy-surcharge/?anchor=Annualrebateadjustmentfrom1April2014#Annualrebateadjustmentfrom1April2014	HTTP Error 403: Forbidden
https://twitter.com/intent/tweet?text=Fact%20check%3A%20Have%20firearm%20homicides%20and%20suicides%20dropped%20since%20Port%20Arthur%20as%20a%20result%20of%20John%20Howard\'s%20reforms%3F%20%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2016-04-28%2Ffact-check-gun-homicides-and-suicides-john-howard-port-arthur%2F7254880&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://twitter.com/intent/tweet?text=Fact%20check%3A%20Is%20crime%20in%20NSW%20the%20lowest%20it\'s%20been%20in%2025%20years%3F%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2015-03-24%2Ffact-check3a-is-nsw-crime-the-lowest-in-25-years3f%2F6282104&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://twitter.com/intent/tweet?text=Fact%20check%3A%20Science%2C%20research%20and%20innovation%20spending%20cut%20to%20\'historic%20low\'%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2014-10-07%2Fadam-bandt-research-development-spending-claim-checks-out%2F5789134&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
http://studyassist.gov.au/sites/StudyAssist/HelpfulResources/Documents/2014%20web-accessible%20CSP%20and%20HECS-HELP%20brochure.pdf	HTTP Error 404: Not Found
http://www.inpe.br/ingles/news/news.php?Cod_Noticia=380	HTTP Error 404: Not Found
http://profiles.arts.monash.edu.au/kerry-obrien/files/2015/08/OBrien-et-al.-2015-Alcohol-advertising-in-sport-TV-and-childrens-viewing-PlosOne-August.pdf	HTTP Error 403: Forbidden
https://www.liberal.org.au/latest-news/2013/08/09/tony-abbott-joint-press-release-judicial-inquiry-kevin-rudds-home-insulation	HTTP Error 403: Forbidden
http://www.financeminister.gov.au/media/2014/1028-implementation.html	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/RSFkO/2?abcnewsembedheight=370	HTTP Error 404: Not Found
http://www.abs.gov.au/AUSSTATS/abs@.nsf/Lookup/3302.0.55.001Main+Features12010\xe2\x80\x932012?OpenDocument	HTTP Error 404: Not Found
http://www.grandprix.com.au/docs/2013/annualreport/AGP0815_2013_Annual_Report_LR.pdf	HTTP Error 404: Not Found
http://cf.datawrapper.de/qb3sd/2/?abcnewsembedheight=600	HTTP Error 403: Forbidden
http://www.ntec.nt.gov.au/FinancialDisclosure/Pages/Registered-Political-Parties.aspx	HTTP Error 404: Not Found
http://www.pm.gov.au/media/2015-05-13/interview-karl-stefanovic-today-nine-network	HTTP Error 404: Not Found
https://twitter.com/intent/tweet?text=Fact%20check%3A%20Abbott\'s%20claim%20carbon%20schemes%20being%20discarded%20doesn\'t%20check%20out%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2014-07-09%2Ftony-abbott-emissions-trading-around-the-world-fact-check%2F5559430&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://www.fas.org/sgp/crs/natsec/R44135.pdf	HTTP Error 403: Forbidden
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/3U8TB/3?abcnewsembedheight=460	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/nZhaR/2?abcnewsembedheight=370	HTTP Error 404: Not Found
https://infrastructure.gov.au/roads/environment/forum/files/Vehicle_Fuel_Efficiency_RIS.pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
https://www.lta.gov.sg/apps/news/page.aspx?c=2&id=8aa03b88-409f-4852-b2df-09077e101468	HTTP Error 403: Forbidden
http://www.reputex.com/knowledge-centre/market-update-no-peak-in-sight-as-emissions-climb/	HTTP Error 403: Forbidden
http://www.liberal.org.au/latest-news/2013/07/12/tony-abbott-transcript-joint-doorstop-interview-brisbane	HTTP Error 403: Forbidden
http://mines.industry.qld.gov.au/geoscience/interactive-resource-tenure-maps.htm	<urlopen error [Errno 11001] getaddrinfo failed>
http://www.fas.org/sgp/news/2010/04/drake-indict.pdf	HTTP Error 403: Forbidden
http://www.aihw.gov.au/WorkArea/DownloadAsset.aspx?id=6442453159	HTTP Error 403: Forbidden
https://www.optus.com.au/shop/broadband/nbn/plans/naked	HTTP Error 403: Forbidden
https://www.laborherald.com.au/economy/labor-tax-policy-is-clear-shame-the-governments-doesnt-exist/	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.malcolmturnbull.com.au/media/statement-to-the-apec-leaders-retreat	HTTP Error 403: Forbidden
http://www.heraldsun.com.au/news/victoria/dietitians-criticise-health-star-rating-system-which-ranks-potato-chips-above-fruit/story-fni0fit3-1227314242851	HTTP Error 403: Forbidden
https://www.couriermail.com.au/news/queensland/queensland-government/people-smugglers-testing-the-waters/news-story/1d1f43c19936d315c4ac17248955d282	HTTP Error 403: Forbidden
http://hdr.undp.org/en/content/human-development-index-hdi	HTTP Error 403: Forbidden
http://www.scmp.com/news/hong-kong/article/1529167/full-text-practice-one-country-two-systems-policy-hong-kong-special	HTTP Error 403: Forbidden
http://www.pittsh.com.au/assets/files/Cedex/CEDEX%20September%202013-small.pdf	HTTP Error 404: Not Found
https://www.pm.gov.au/media/2015-02-12/interview-neil-mitchell-radio-3aw-melbourne	HTTP Error 404: Not Found
http://www.austlii.edu.au/au/cases/cth/HCA/2012/23.html	HTTP Error 410: Gone
https://www.ato.gov.au/Individuals/Medicare-levy/In-detail/Medicare-levy-surcharge/Private-health-insurance-rebate-and-Medicare-levy-surcharge/?anchor=Howtheprivatehealthinsurancerebateworks#Howtheprivatehealthinsurancerebateworks	HTTP Error 403: Forbidden
http://aic.gov.au/dataTools/facts/weaponUseTrend.html	HTTP Error 404: Not Found
http://industry.gov.au/industry/Office-of-the-Chief-Economist/Publications/Pages/Westpac-Industry-Science-China-Resources-Quarterly.aspx	HTTP Error 404: Not Found
https://twitter.com/intent/tweet?text=Fact%20check%3A%20Can%20the%20Gonski%202.0%20reforms%20be%20described%20as%20\'sector-blind\'%3F%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2017-07-20%2Ffact-check-gonski-reforms-sector-blind%2F8719386&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://twitter.com/intent/tweet?text=Fact%20check%3A%20The%20Coalition\'s%20stance%20on%20paid%20parental%20leave%20\'double%20dipping\'%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2015-05-15%2Fdouble-dipping-parental-leave%2F6466068&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
http://www.dpi.nsw.gov.au/agriculture/livestock/poultry/health-disease/avian-influenza	HTTP Error 404: Not Found
http://cf.datawrapper.de/rYdZ5/4?abcnewsembedheight=400	HTTP Error 403: Forbidden
http://www.insights.unimelb.edu.au/vol13/05_Freebairn.html	HTTP Error 404: Not Found
http://www.aph.gov.au/About_Parliament/Parliamentary_Departments/Parliamentary_Budget_Office/guidance/guidance022014	HTTP Error 404: Not Found
https://www.humanservices.gov.au/customer/enablers/income-test-family-tax-benefit-part	HTTP Error 403: Forbidden
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/RrFl2/1?abcnewsembedheight=370	HTTP Error 404: Not Found
https://www.fbi.gov/stats-services/publications/serial-murder	HTTP Error 403: Forbidden
https://rainforests.mongabay.com/amazon/deforestation_calculations.html	HTTP Error 403: Forbidden
https://twitter.com/intent/tweet?text=Julia%20Gillard\'s%20\'carbon%20tax\'%20regrets%20debatable%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2013-09-18%2Fjulia-gillard-carbon-price-tax%2F4961132&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/nrfJq/1?abcnewsembedheight=370	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/3cKYf/2?abcnewsembedheight=370	HTTP Error 404: Not Found
https://infrastructure.gov.au/roads/environment/forum/files/Vehicle_Noxious_Emissions_RIS.pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.ret.gov.au/Department/Documents/clean-energy-future/ELECTRICITY-PRICES-FACTSHEET.pdf	<urlopen error [Errno 11001] getaddrinfo failed>
http://www.aihw.gov.au/WorkArea/DownloadAsset.aspx?id=6442453674	HTTP Error 403: Forbidden
http://www.mhra.gov.uk/Safetyinformation/Generalsafetyinformationandadvice/Product-specificinformationandadvice/Product-specificinformationandadvice%E2%80%93M%E2%80%93T/NicotineContainingProducts/index.htm	HTTP Error 410: Gone
https://www.laborherald.com.au/economy/plan-to-grow-jobs-and-invest-in-people/	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.iadb.org/en/topics/trade/understanding-a-computable-general-equilibrium-model,1283.html	HTTP Error 404: Not Found
http://billshorten.com.au/category/media_releases	HTTP Error 404: Not Found
https://www.liberal.org.au/latest-news/2013/08/09/tony-abbott-transcript-joint-press-conference-brisbane	HTTP Error 403: Forbidden
http://www.budget.gov.au/2007-08/ministerial/download/ausaid.pdf	HTTP Error 404: Not Found
http://www.cqu.edu.au/research/research-organisations/institutes/appleton-institute/research/current-projects/arc-food-waste-project/food-waste-project-team	HTTP Error 404: Not Found
http://www.malcolmturnbull.com.au/media/transcript-of-prime-ministers-doorstop-manila	HTTP Error 403: Forbidden
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;db=CHAMBER;id=chamber%2Fhansardr%2Fbb3ef167-e84b-40fc-bff9-814fb0e492d2%2F0104;query=Id%3A%22chamber%2Fhansardr%2Fbb3ef167-e84b-40fc-bff9-814fb0e492d2%2F0000%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/legislation/ems/r5319_ems_708d57fc-3b8b-45e0-b3f2-1dc75f6912e2/upload_pdf/396699.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/media/pressrel/SJBQ6/upload_binary/sjbq62.pdf;fileType=application%2Fpdf#search=%22Rudd%20government%20is%20delivering%20on%20its%20election%20commitment%20and%20blue%20room%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/library/partypol/6DDU6/upload_binary/6DDU6.pdf;fileType=application/pdf#search=%221990s%201991%2011%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/handbook/handbookparts/parl_41_2/upload_binary/S%3A%5CUSERS%5CKeenan%5CParlInfo%20Replacement%5CHandbook%5C41st%20Parliament%5C2.%20Part2%20The%2041st%20Parliament.pdf;fileType=application%2Fpdf#search=%22handbook/handbookparts/parl_41_2%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1b7c6ef2-042a-473e-8860-145c2e88002f/toc_pdf/Senate_2017_06_21_5156_Official.pdf;fileType=application%2Fpdf#page=190	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1bc0fdc7-f71b-4767-878a-7b9e064e1849/toc_pdf/House%20of%20Representatives_2018_09_19_6571.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
