claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
580	‘New Hackers in the Speed’ Facebook Warning	True Messages	http://www.hoax-slayer.net/new-hackers-in-the-speed-facebook-warning/	None	None	None	Brett M. Christensen	None	‘New Hackers in the Speed’ Facebook Warning	March 12, 2016	None
581	NOT A HOAX – Rock Legend Jon English Has Died	True Messages	http://www.hoax-slayer.net/not-a-hoax-rock-legend-jon-english-has-died/	None	None	None	Brett M. Christensen	None	NOT A HOAX – Rock Legend Jon English Has Died	March 10, 2016	None
582	TRUE – Apple Recalls Power Adapters	True Messages	http://www.hoax-slayer.net/true-apple-recalls-power-adapters/	None	None	None	Brett M. Christensen	None	TRUE – Apple Recalls Power Adapters	February 1, 2016	None
583	TRUE - Facebook Allows You to Choose A Custom Gender Option	True Messages	https://www.hoax-slayer.com/facebook-choose-custom-gender-option.shtml	None	None	None	Brett M. Christensen	None	TRUE - Facebook Allows You to Choose A Custom Gender Option	August 6, 2015	None
584	'If You Lose Your Mobile' IMEI Retrieval Tip	True Messages	https://www.hoax-slayer.com/if-you-lose-mobile-IMEI-tip.shtml	None	None	None	Brett M. Christensen	None	'If You Lose Your Mobile' IMEI Retrieval Tip	March 16, 2015	None
585	Weasel On the Back of a Woodpecker Image	True Messages	https://www.hoax-slayer.com/weasel-flying-a-woodpecker-image.shtml	None	None	None	Brett M. Christensen	None	Weasel On the Back of a Woodpecker Image	March 4, 2015	None
586	Circulating Image Depicts Fisherman With Massive Catfish	True Messages	https://www.hoax-slayer.com/huge-catfish-image.shtml	None	None	None	Brett M. Christensen	None	Circulating Image Depicts Fisherman With Massive Catfish	February 26, 2015	None
587	Rupert Murdoch Condemned for Insensitive 'Congrats' Tweet	True Messages	https://www.hoax-slayer.com/rupert-murdoch-condemed-congrats-tweet.shtml	None	None	None	Brett M. Christensen	None	Rupert Murdoch Condemned for Insensitive 'Congrats' Tweet	December 17, 2014	None
588	TRUE - Fireball Whiskey Recalled in 3 European Countries	True Messages	https://www.hoax-slayer.com/fireball-whiskey-recalled-europe.shtml	None	None	None	Brett M. Christensen	None	TRUE - Fireball Whiskey Recalled in 3 European Countries	October 30, 2014	None
589	Reports Warn Users About Venomous Puss Caterpillars	True Messages	https://www.hoax-slayer.com/puss-caterpillar-warning-reports.shtml	None	None	None	Brett M. Christensen	None	Reports Warn Users About Venomous Puss Caterpillars	September 8, 2014	None
590	Reports Claim Students Have Created Roofie Detecting Nail Polish	True Messages	https://www.hoax-slayer.com/roofie-detecting-nail-polish-reports.shtml	None	None	None	Brett M. Christensen	None	Reports Claim Students Have Created Roofie Detecting Nail Polish	August 28, 2014	None
591	Mars, Earth - Closest Approach in Recorded History - The Great Mars Hoax	True Messages	https://www.hoax-slayer.com/mars-earth-close.html	None	None	None	Brett M. Christensen	None	Mars, Earth - Closest Approach in Recorded History - The Great Mars Hoax	August 21, 2014	None
592	Photos of Old Car Collection Found in Portugal Barn	True Messages	https://www.hoax-slayer.com/barn-cars.shtml	None	None	None	Brett M. Christensen	None	Photos of Old Car Collection Found in Portugal Barn	July 22, 2014	None
593	Flip Flops From China Skin Reaction Warning - Hawaiian Sandals Rash Images	True Messages	https://www.hoax-slayer.com/flip-flops-china-rash.shtml	None	None	None	Brett M. Christensen	None	Flip Flops From China Skin Reaction Warning - Hawaiian Sandals Rash Images	June 5, 2014	None
594	Cell Phone Photos Privacy Risk Warning	True Messages	https://www.hoax-slayer.com/cell-phone-pictures-privacy-risk-warning.shtml	None	None	None	Brett M. Christensen	None	Cell Phone Photos Privacy Risk Warning	May 21, 2014	None
595	'Hanging Naked Man' Orchid Flower Images	True Messages	https://www.hoax-slayer.com/hanging-naked-man-orchid.shtml	None	None	None	Brett M. Christensen	None	'Hanging Naked Man' Orchid Flower Images	May 13, 2014	None
596	Reports Claim Subway UK Removing Pork Products and Serving Halal Only Food	True Messages	https://www.hoax-slayer.com/subway-removes-ham-bacon-halal.shtml	None	None	None	Brett M. Christensen	None	Reports Claim Subway UK Removing Pork Products and Serving Halal Only Food	May 1, 2014	None
597	Circulating Message Claims 'Newborn Baby Saved By Stray Dog'	True Messages	https://www.hoax-slayer.com/newborn-baby-saved-by-dog.shtml	None	None	None	Brett M. Christensen	None	Circulating Message Claims 'Newborn Baby Saved By Stray Dog'	April 23, 2014	None
598	Viral Video Depicts a 'Mysterious' Black Ring In Sky Above England	True Messages	https://www.hoax-slayer.com/strange-black-ring-sky-uk.shtml	None	None	None	Brett M. Christensen	None	Viral Video Depicts a 'Mysterious' Black Ring In Sky Above England	April 17, 2014	None
599	Nails in Cheese Dog Park Warning Message	True Messages	https://www.hoax-slayer.com/nails-cheese-dog-parks-warning.shtml	None	None	None	Brett M. Christensen	None	Nails in Cheese Dog Park Warning Message	April 4, 2014	None
600	Eerie Pre-911 Ad for Pakistan International Airlines Features Twin Towers with Plane Silhouette	True Messages	https://www.hoax-slayer.com/eerie-pakistan-airlines-twin-towers-ad.shtml	None	None	None	Brett M. Christensen	None	Eerie Pre-911 Ad for Pakistan International Airlines Features Twin Towers with Plane Silhouette	March 24, 2014	None
601	'End of Windows XP Support' Popup Messages	True Messages	https://www.hoax-slayer.com/windows-xp-end-of-support.shtml	None	None	None	Brett M. Christensen	None	'End of Windows XP Support' Popup Messages	March 11, 2014	None
602	Denmark Whaling Shame Protest Email	True Messages	https://www.hoax-slayer.com/denmark-whaling.shtml	None	None	None	Brett M. Christensen	None	Denmark Whaling Shame Protest Email	January 25, 2014	None
603	The Tale of The Lion, Tiger and Bear Rescued from a Drug Dealer	True Messages	https://www.hoax-slayer.com/lion-tiger-bear-rescued-drug-dealer.shtml	None	None	None	Brett M. Christensen	None	The Tale of The Lion, Tiger and Bear Rescued from a Drug Dealer	January 21, 2014	None
604	'Christmas Internet Virus' Warning	True Messages	https://www.hoax-slayer.com/christmas-delivery-virus-warning.shtml	None	None	None	Brett M. Christensen	None	'Christmas Internet Virus' Warning	December 19, 2013	None
605	Picture: Fields of Spider Silk After Australian Floods	True Messages	https://www.hoax-slayer.com/spider-fields-australian-floods.shtml	None	None	None	Brett M. Christensen	None	Picture: Fields of Spider Silk After Australian Floods	November 26, 2013	None
606	Train Through Bangkok Market Video	True Messages	https://www.hoax-slayer.com/train-bangkok-market.shtml	None	None	None	Brett M. Christensen	None	Train Through Bangkok Market Video	21st November 2013	None
607	Hunting Family Posing With Dead Elephant Picture	True Messages	https://www.hoax-slayer.com/elephant-hunting-family-photograph.shtml	None	None	None	Brett M. Christensen	None	Hunting Family Posing With Dead Elephant Picture	November 15, 2013	None
608	'Bizarre Unknown' Fish Caught in Malaysia Not So Mysterious	True Messages	https://www.hoax-slayer.com/bizarre-malaysian-fish.shtml	None	None	None	Brett M. Christensen	None	'Bizarre Unknown' Fish Caught in Malaysia Not So Mysterious	November 11, 2013	None
609	PDS (Parcel Delivery Service) Premium Rate Scam Warning	True Messages	https://www.hoax-slayer.com/pds-phone-scam.html	None	None	None	Brett M. Christensen	None	PDS (Parcel Delivery Service) Premium Rate Scam Warning	November 1, 2013	None
610	Fogg Hill Wolf Kill Warning Poster	True Messages	https://www.hoax-slayer.com/wolf-kill-warning-poster.shtml	None	None	None	Brett M. Christensen	None	Fogg Hill Wolf Kill Warning Poster	November 1, 2013	None
611	Beware of Fake Obamacare Websites	True Messages	https://www.hoax-slayer.com/beware-fake-obamacare-websites.shtml	None	None	None	Brett M. Christensen	None	Beware of Fake Obamacare Websites	October 29, 2013	None
612	Fake Water Bottles Airport Drug Smuggling Warning	True Messages	https://www.hoax-slayer.com/fake-water-bottle-airport-drug-warning.shtml	None	None	None	Brett M. Christensen	None	Fake Water Bottles Airport Drug Smuggling Warning	October 9, 2013	None
613	The Amazing Typewriter Art of Paul Smith	True Messages	https://www.hoax-slayer.com/amazing-typewriter-art.shtml	None	None	None	Brett M. Christensen	None	The Amazing Typewriter Art of Paul Smith	October 8, 2013	None
614	Motrin Infant Drops Recall	True Messages	https://www.hoax-slayer.com/motrin-infant-drops-recall.shtml	None	None	None	Brett M. Christensen	None	Motrin Infant Drops Recall	October 7, 2013	None
615	Warning Claims Criminals Using Stolen Cell Phones to Get Bank Card PIN's	True Messages	https://www.hoax-slayer.com/stolen-cell-phone-pin-text-message-warning.shtml	None	None	None	Brett M. Christensen	None	Warning Claims Criminals Using Stolen Cell Phones to Get Bank Card PIN's	September 19, 2013	None
616	Unlucky Frog LADEE Rocket Launch Photograph	True Messages	https://www.hoax-slayer.com/frog-ladee-rocket-launch-image.shtml	None	None	None	Brett M. Christensen	None	Unlucky Frog LADEE Rocket Launch Photograph	September 13, 2013	None
617	CASE NOW SOLVED - Message Asks For Help to Identify Man Killed By Train in Melbourne	True Messages	https://www.hoax-slayer.com/help-identify-train-accident-victim.shtml	None	None	None	Brett M. Christensen	None	CASE NOW SOLVED - Message Asks For Help to Identify Man Killed By Train in Melbourne	September 12, 2013	None
618	Pickup Truck Bus Crash Texting Warning Message	True Messages	https://www.hoax-slayer.com/pickup-bus-crash-texting.shtml	None	None	None	Brett M. Christensen	None	Pickup Truck Bus Crash Texting Warning Message	September 9, 2013	None
619	'I Am Meth' Poem	True Messages	https://www.hoax-slayer.com/i-am-meth-poem.shtml	None	None	None	Brett M. Christensen	None	'I Am Meth' Poem	August 29, 2013	None
620	Mexican Drug Money Photos	True Messages	https://www.hoax-slayer.com/mexico-drug-money-photos.shtml	None	None	None	Brett M. Christensen	None	Mexican Drug Money Photos	August 26, 2013	None
621	Security Warning Message - Black Device Connected to Keyboard	True Messages	https://www.hoax-slayer.com/black-device-key-logger-warning.shtml	None	None	None	Brett M. Christensen	None	Security Warning Message - Black Device Connected to Keyboard	August 22, 2013	None
622	Hate Letter Targets Autistic Teen and His Family	True Messages	https://www.hoax-slayer.com/hate-letter-targets-autistic-teen.shtml	None	None	None	Brett M. Christensen	None	Hate Letter Targets Autistic Teen and His Family	August 20, 2013	None
623	Missing Teen Devon Ward Has Been Located and is Safe	True Messages	https://www.hoax-slayer.com/devon-ward-missing.shtml	None	None	None	Brett M. Christensen	None	Missing Teen Devon Ward Has Been Located and is Safe	August 16, 2013	None
624	Plea to Help Find Homes for 52 Thoroughbred Horses	True Messages	https://www.hoax-slayer.com/horses-need-homes.shtml	None	None	None	Brett M. Christensen	None	Plea to Help Find Homes for 52 Thoroughbred Horses	August 15, 2013	None
625	Warning - Grapes and Raisins Toxic to Dogs And Cats	True Messages	https://www.hoax-slayer.com/grapes-raisins-dogs-cats-warning.shtml	None	None	None	Brett M. Christensen	None	Warning - Grapes and Raisins Toxic to Dogs And Cats	July 29, 2013	None
626	Giant Rabbit Photographs	True Messages	https://www.hoax-slayer.com/giant-rabbit.shtml	None	None	None	Brett M. Christensen	None	Giant Rabbit Photographs	July 29, 2013	None
627	Tear Drop Monument - Russian Gift to the United States	True Messages	https://www.hoax-slayer.com/tear-drop-monument.shtml	None	None	None	Brett M. Christensen	None	Tear Drop Monument - Russian Gift to the United States	July 23, 2013	None
628	Australian Government Withdrawing Funds From Inactive Accounts Warning	True Messages	https://www.hoax-slayer.com/government-inactive-accounts-warning.shtml	None	None	None	Brett M. Christensen	None	Australian Government Withdrawing Funds From Inactive Accounts Warning	July 4, 2013	None
629	Naked Mole Rats Not Susceptible To Cancer	True Messages	https://www.hoax-slayer.com/naked-mole-rats-cancer.shtml	None	None	None	Brett M. Christensen	None	Naked Mole Rats Not Susceptible To Cancer	June 21, 2013	None
630	Super Moon June 23, 2013	True Messages	https://www.hoax-slayer.com/supermoon-june-23-2013.shtml	None	None	None	Brett M. Christensen	None	Super Moon June 23, 2013	June 7, 2013	None
631	Dubai Sewage System - Poop Truck Video	True Messages	https://www.hoax-slayer.com/dubai-sewage-trucks.shtml	None	None	None	Brett M. Christensen	None	Dubai Sewage System - Poop Truck Video	June 5, 2013	None
632	Doors Keyboardist Ray Manzarek Dies	True Messages	https://www.hoax-slayer.com/ray-manzarek-died.shtml	None	None	None	Brett M. Christensen	None	Doors Keyboardist Ray Manzarek Dies	May 21, 2013	None
633	Frozen Niagara Falls Photographs	True Messages	https://www.hoax-slayer.com/frozen-niagara-photos.shtml	None	None	None	Brett M. Christensen	None	Frozen Niagara Falls Photographs	May 15, 2013	None
634	Bear Grylls Producer Snakebite Foot Injury Picture	True Messages	https://www.hoax-slayer.com/bear-grylls-producer-snake-bite.shtml	None	None	None	Brett M. Christensen	None	Bear Grylls Producer Snakebite Foot Injury Picture	May 7, 2013	None
635	Water Bottle Car Fire Warning	True Messages	https://www.hoax-slayer.com/car-fire-water-bottle.shtml	None	None	None	Brett M. Christensen	None	Water Bottle Car Fire Warning	May 7, 2013	None
636	Warning Message About False Widow Spider in UK	True Messages	https://www.hoax-slayer.com/false-widow-spider-warning.shtml	None	None	None	Brett M. Christensen	None	Warning Message About False Widow Spider in UK	May 3, 2013	None
637	Golden Zebra Photograph	True Messages	https://www.hoax-slayer.com/golden-zebra.shtml	None	None	None	Brett M. Christensen	None	Golden Zebra Photograph	April 26, 2013	None
638	Photographs of Lions Chewing Car Tyres	True Messages	https://www.hoax-slayer.com/lions-chewing-tyres.shtml	None	None	None	Brett M. Christensen	None	Photographs of Lions Chewing Car Tyres	April 22, 2013	None
639	Madeleine McCann New Zealand Lookalike Facebook Post	True Messages	https://www.hoax-slayer.com/madeleine-mccann-new-zealand.shtml	None	None	None	Brett M. Christensen	None	Madeleine McCann New Zealand Lookalike Facebook Post	April 16, 2013	None
640	'Rarest Meteor Shower' - April 22, 2013	True Messages	https://www.hoax-slayer.com/meteor-showers-april-13.shtml	None	None	None	Brett M. Christensen	None	'Rarest Meteor Shower' - April 22, 2013	April 11, 2013	None
641	Digital Pad ATM Skimming Device Warning	True Messages	https://www.hoax-slayer.com/atm-skimming-scam-warning.shtml	None	None	None	Brett M. Christensen	None	Digital Pad ATM Skimming Device Warning	March 27, 2013	None
642	'Toasted Skin Syndrome' From Laptop Warning	True Messages	https://www.hoax-slayer.com/laptop-toasted-skin-syndrome.shtml	None	None	None	Brett M. Christensen	None	'Toasted Skin Syndrome' From Laptop Warning	March 7, 2013	None
643	Missing Girl Laura Clark Has now Been Found	True Messages	https://www.hoax-slayer.com/laura-clark-missing.shtml	None	None	None	Brett M. Christensen	None	Missing Girl Laura Clark Has now Been Found	March 6, 2013	None
644	Capri Sun Mold Warning	True Messages	https://www.hoax-slayer.com/caprisun-mold-warning.shtml	None	None	None	Brett M. Christensen	None	Capri Sun Mold Warning	February 6, 2013	None
645	Outdated Missing Child Alert - Duncan Craig Bennell Has Been Found	True Messages	https://www.hoax-slayer.com/duncan-craig-bennell.shtml	None	None	None	Brett M. Christensen	None	Outdated Missing Child Alert - Duncan Craig Bennell Has Been Found	February 4, 2013	None
646	Kate Curry Missing Child Alert - Kate Has Now Been Found	True Messages	https://www.hoax-slayer.com/kate-curry-missing.shtml	None	None	None	Brett M. Christensen	None	Kate Curry Missing Child Alert - Kate Has Now Been Found	January 23, 2013	None
647	Swimming in the Devil's Pool at Victoria Falls	True Messages	https://www.hoax-slayer.com/devils-pool.shtml	None	None	None	Brett M. Christensen	None	Swimming in the Devil's Pool at Victoria Falls	January 14, 2013	None
648	Dog 'Capitán' Sleeps At Owner's Grave	True Messages	https://www.hoax-slayer.com/dog-sleeps-owners-grave.shtml	None	None	None	Brett M. Christensen	None	Dog 'Capitán' Sleeps At Owner's Grave	January 14, 2013	None
649	Christmas Cards For Dalton Dingus	True Messages	https://www.hoax-slayer.com/dalton-dingus-cards.shtml	None	None	None	Brett M. Christensen	None	Christmas Cards For Dalton Dingus	December 12, 2012	None
650	Giant Table and Chairs Horse Shelter Photograph	True Messages	https://www.hoax-slayer.com/table-chair-horse-shelter.shtml	None	None	None	Brett M. Christensen	None	Giant Table and Chairs Horse Shelter Photograph	December 4, 2012	None
651	Missy, Dog Rescued From Colorado Mountain	True Messages	https://www.hoax-slayer.com/missy-dog-left.shtml	None	None	None	Brett M. Christensen	None	Missy, Dog Rescued From Colorado Mountain	November 12, 2012	None
652	Monkey Orchid	True Messages	https://www.hoax-slayer.com/monkey-orchid.shtml	None	None	None	Brett M. Christensen	None	Monkey Orchid	November 9, 2012	None
653	NASA JPL Twitter Account Retweets Anti-Romney Material	True Messages	https://www.hoax-slayer.com/nasa-anti-romney-tweets.shtml	None	None	None	Brett M. Christensen	None	NASA JPL Twitter Account Retweets Anti-Romney Material	October 19, 2012	None
654	Facebook Post Claims Dog Saved Puppies From House Fire	True Messages	https://www.hoax-slayer.com/dog-saves-puppies-fire.shtml	None	None	None	Brett M. Christensen	None	Facebook Post Claims Dog Saved Puppies From House Fire	September 13, 2012	None
655	Young Football Player Not Allowed to Wear Pink Gloves For Breast Cancer	True Messages	https://www.hoax-slayer.com/pink-gloves-football-protest.shtml	None	None	None	Brett M. Christensen	None	Young Football Player Not Allowed to Wear Pink Gloves For Breast Cancer	September 11, 2012	None
656	Post Circulating Claims Hotel Made Disabled US Veteran Crawl Down Stairs	True Messages	https://www.hoax-slayer.com/veteran-crawl-hotel-stairs.shtml	None	None	None	Brett M. Christensen	None	Post Circulating Claims Hotel Made Disabled US Veteran Crawl Down Stairs	August 10, 2012	None
657	Meteor Showers August 2012	True Messages	https://www.hoax-slayer.com/meteor-showers-august.shtml	None	None	None	Brett M. Christensen	None	Meteor Showers August 2012	August 6, 2012	None
658	Samantha Cook Missing Person Message	True Messages	https://www.hoax-slayer.com/samantha-cook-missing.shtml	None	None	None	Brett M. Christensen	None	Samantha Cook Missing Person Message	August 1, 2012	None
659	Protests Against Australian Government Proposed Changes to Intelligence and Surveillance Laws	True Messages	https://www.hoax-slayer.com/new-internet-surveillance-proposals.shtml	None	None	None	Brett M. Christensen	None	Protests Against Australian Government Proposed Changes to Intelligence and Surveillance Laws	July 31, 2012	None
660	Facebook Post - Seven Year Old Shot Saving Mom	True Messages	https://www.hoax-slayer.com/7-year-old-saved-mom.shtml	None	None	None	Brett M. Christensen	None	Facebook Post - Seven Year Old Shot Saving Mom	July 26, 2012	None
661	Ellie May Ashley Missing Person Alert (Ellie Has Now Been Found)	True Messages	https://www.hoax-slayer.com/ellie-mae-ashley-missing.shtml	None	None	None	Brett M. Christensen	None	Ellie May Ashley Missing Person Alert (Ellie Has Now Been Found)	July 26, 2012	None
662	'Buddha' Shaped Pears	True Messages	https://www.hoax-slayer.com/buddha-shaped-pears.shtml	None	None	None	Brett M. Christensen	None	'Buddha' Shaped Pears	July 23, 2012	None
663	Yacht Launch Mishap	True Messages	https://www.hoax-slayer.com/yacht-mishap.shtml	None	None	None	Brett M. Christensen	None	Yacht Launch Mishap	July 23, 2012	None
664	Fruit Shoot Drink Recall Warning	True Messages	https://www.hoax-slayer.com/fruit-shoot-recall-warning.shtml	None	None	None	Brett M. Christensen	None	Fruit Shoot Drink Recall Warning	July 5, 2012	None
665	Most Beautiful Horse in the World Image	True Messages	https://www.hoax-slayer.com/most-beautiful-horse.shtml	None	None	None	Brett M. Christensen	None	Most Beautiful Horse in the World Image	July 4, 2012	None
666	Easter Island Statues Have Bodies	True Messages	https://www.hoax-slayer.com/easter-island-statues-bodies.shtml	None	None	None	Brett M. Christensen	None	Easter Island Statues Have Bodies	28 June, 2012	None
667	The Croc Whisperer	True Messages	https://www.hoax-slayer.com/croc-whisperer.shtml	None	None	None	Brett M. Christensen	None	The Croc Whisperer	15th June 2012	None
668	'Quilts in the Snow Photographs' - The Art of Simon Beck	True Messages	https://www.hoax-slayer.com/quilts-in-the-snow.shtml	None	None	None	Brett M. Christensen	None	'Quilts in the Snow Photographs' - The Art of Simon Beck	11th May 2012	None
669	Legitimate: 'Reminder to Update Your Legacy Blogger Account' Email	True Messages	https://www.hoax-slayer.com/legacy-blogger-message.shtml	None	None	None	Brett M. Christensen	None	Legitimate: 'Reminder to Update Your Legacy Blogger Account' Email	30th April 2012	None
670	Warnings Claim Thousands May Lose Internet In July 2012	True Messages	https://www.hoax-slayer.com/july-thousands-lose-internet.shtml	None	None	None	Brett M. Christensen	None	Warnings Claim Thousands May Lose Internet In July 2012	26th April 2012	None
671	Photos of Elephants Inside the Mfuwe Lodge in Zambia	True Messages	https://www.hoax-slayer.com/mfuwe-lodge-elephants.shtml	None	None	None	Brett M. Christensen	None	Photos of Elephants Inside the Mfuwe Lodge in Zambia	20th April 2012	None
672	Circulated Warning Claims That Superheated Water In Microwave Can Explode	True Messages	https://www.hoax-slayer.com/microwave-water.html	None	None	None	Brett M. Christensen	None	Circulated Warning Claims That Superheated Water In Microwave Can Explode	12th April 2012	None
673	Viral Video Depicts Fatal Smash Between SUV and Truck	True Messages	https://www.hoax-slayer.com/suv-truck-smash-video.shtml	None	None	None	Brett M. Christensen	None	Viral Video Depicts Fatal Smash Between SUV and Truck	11th April 2012	None
674	Disabled Student Left Out of School Choral Performance	True Messages	https://www.hoax-slayer.com/disabled-student-excluded.shtml	None	None	None	Brett M. Christensen	None	Disabled Student Left Out of School Choral Performance	4th April 2012	None
675	Flower And Wine Delivery Credit Card Scam Warning	True Messages	https://www.hoax-slayer.com/flowers-wine-credit-card-scam.shtml	None	None	None	Brett M. Christensen	None	Flower And Wine Delivery Credit Card Scam Warning	26th March 2012	None
676	Giant Snake in Electric Fence Photographs	True Messages	https://www.hoax-slayer.com/electric-fence-snake.shtml	None	None	None	Brett M. Christensen	None	Giant Snake in Electric Fence Photographs	21st February 2012	None
677	Mechanically Separated Chicken Warning	True Messages	https://www.hoax-slayer.com/pre-chicken-nugget-meat-paste.shtml	None	None	None	Brett M. Christensen	None	Mechanically Separated Chicken Warning	30th January 2012	None
678	Video Of Hero Dog Pulling Another Dog From A Busy Highway	True Messages	https://www.hoax-slayer.com/hero-dog-highway-rescue.shtml	None	None	None	Brett M. Christensen	None	Video Of Hero Dog Pulling Another Dog From A Busy Highway	29th December 2011	None
679	Sears Supports Reservist Employees Email Forward	True Messages	https://www.hoax-slayer.com/sears-reservist-support.html	None	None	None	Brett M. Christensen	None	Sears Supports Reservist Employees Email Forward	22nd November 2011	None
680	Grand Canyon Leap	True Messages	https://www.hoax-slayer.com/grand-canyon-leap.shtml	None	None	None	Brett M. Christensen	None	Grand Canyon Leap	16th August 2011	None
681	Drano Bottle Bomb Warning Message	True Messages	https://www.hoax-slayer.com/drano-bottle-bomb.shtml	None	None	None	Brett M. Christensen	None	Drano Bottle Bomb Warning Message	12 August 2011	None
682	Warning - ALDI External 4-in-1 Hard Drive Contains Built In Malware	True Messages	https://www.hoax-slayer.com/aldi-4-in-1-hard-drive-malware-warning.shtml	None	None	None	Brett M. Christensen	None	Warning - ALDI External 4-in-1 Hard Drive Contains Built In Malware	2nd August 2011	None
683	Massive Mound of Writhing Rattle Snakes	True Messages	https://www.hoax-slayer.com/rattle-snake-nest-pictures.shtml	None	None	None	Brett M. Christensen	None	Massive Mound of Writhing Rattle Snakes	29th July 2011	None
684	Wrench 3D Printing Viral Video	True Messages	https://www.hoax-slayer.com/3D-printer-video.shtml	None	None	None	Brett M. Christensen	None	Wrench 3D Printing Viral Video	13th July 2011	None
685	Jury Duty Phone Scam Warning	True Messages	https://www.hoax-slayer.com/jury-duty-scam.html	None	None	None	Brett M. Christensen	None	Jury Duty Phone Scam Warning	July 11, 2013	None
686	Amazing Hand Paintings – The Work of Artist Guido Daniele	True Messages	https://www.hoax-slayer.com/guido-daniele-hand-paintings.shtml	None	None	None	Brett M. Christensen	None	Amazing Hand Paintings – The Work of Artist Guido Daniele	27th June 2011	None
687	South African Giant Rats Risk Alert	True Messages	https://www.hoax-slayer.com/south-africa-giant-rats.shtml	None	None	None	Brett M. Christensen	None	South African Giant Rats Risk Alert	23rd June 2011	None
688	Lightning Storm Meets Volcanic Eruption Photos	True Messages	https://www.hoax-slayer.com/volcano-lightning-photos.shtml	None	None	None	Brett M. Christensen	None	Lightning Storm Meets Volcanic Eruption Photos	15th June 2011	None
689	Elephant 'Road Rage' in South Africa	True Messages	https://www.hoax-slayer.com/elephant-road-rage.shtml	None	None	None	Brett M. Christensen	None	Elephant 'Road Rage' in South Africa	31st May 2011	None
690	Carrie Zucker Missing Person Alert (Real Case)	True Messages	https://www.hoax-slayer.com/carrie-zucker-missing.shtml	None	None	None	Brett M. Christensen	None	Carrie Zucker Missing Person Alert (Real Case)	31st May 2011	None
691	Trees Cocooned in Spider Webs After Pakistan Floods	True Messages	https://www.hoax-slayer.com/spider-webs-pakistan-trees.shtml	None	None	None	Brett M. Christensen	None	Trees Cocooned in Spider Webs After Pakistan Floods	11th May 2011	None
692	Crop Art - Rice Fields of Japan	True Messages	https://www.hoax-slayer.com/japanese-rice-crop-art.shtml	None	None	None	Brett M. Christensen	None	Crop Art - Rice Fields of Japan	27th April 2011	None
693	Prayer Request for Injured Soldier Tony Mullis	True Messages	https://www.hoax-slayer.com/tony-mullis-prayer-request.shtml	None	None	None	Brett M. Christensen	None	Prayer Request for Injured Soldier Tony Mullis	8th April 2011	None
694	New Prison Photographs - Prison vs Work	True Messages	https://www.hoax-slayer.com/new-prison.shtml	None	None	None	Brett M. Christensen	None	New Prison Photographs - Prison vs Work	25th March 2011	None
695	Little Rupert The One Pound Deer	True Messages	https://www.hoax-slayer.com/rupert-one-pound-deer.shtml	None	None	None	Brett M. Christensen	None	Little Rupert The One Pound Deer	24th March 2011	None
696	Dog Comes Home With Deadly Snake Around His Snout	True Messages	https://www.hoax-slayer.com/black-lab-snake-snout.shtml	None	None	None	Brett M. Christensen	None	Dog Comes Home With Deadly Snake Around His Snout	22nd March 2011	None
697	Crocodile In Sugar Mill Sump	True Messages	https://www.hoax-slayer.com/croc-sugar-mill.shtml	None	None	None	Brett M. Christensen	None	Crocodile In Sugar Mill Sump	14th March 2011	None
698	Buscopan Syrup Recall Warning	True Messages	https://www.hoax-slayer.com/buscopan-recall-warning.shtml	None	None	None	Brett M. Christensen	None	Buscopan Syrup Recall Warning	7th March 2011	None
699	Greg Comer Prayer Chain Request	True Messages	https://www.hoax-slayer.com/greg-comer-prayer-chain.shtml	None	None	None	Brett M. Christensen	None	Greg Comer Prayer Chain Request	22nd February 2011	None
700	The Fly in the Urinal - Schiphol Airport Toilet Aim Improvement Technique	True Messages	https://www.hoax-slayer.com/fly-in-the-toilet.shtml	None	None	None	Brett M. Christensen	None	The Fly in the Urinal - Schiphol Airport Toilet Aim Improvement Technique	21st February 2011	None
701	Health Canada Warning - Over The Counter Drug Recall	True Messages	https://www.hoax-slayer.com/health-canada-recall.shtml	None	None	None	Brett M. Christensen	None	Health Canada Warning - Over The Counter Drug Recall	14th February 2011	None
702	2011 Date Oddity - Birth Year Plus Age Equals 111	True Messages	https://www.hoax-slayer.com/111-date-oddity.shtml	None	None	None	Brett M. Christensen	None	2011 Date Oddity - Birth Year Plus Age Equals 111	25th January 2011	None
703	Parrot Flower Photographs	True Messages	https://www.hoax-slayer.com/parrot-flower.shtml	None	None	None	Brett M. Christensen	None	Parrot Flower Photographs	24th January 2011	None
704	Animal Rescue Site Email Forward	True Messages	https://www.hoax-slayer.com/animal-rescue-site-email.shtml	None	None	None	Brett M. Christensen	None	Animal Rescue Site Email Forward	9th January 2011	None
705	Chinese Hair Bands Made From Used Condoms	True Messages	https://www.hoax-slayer.com/used-condom-hairbands.shtml	None	None	None	Brett M. Christensen	None	Chinese Hair Bands Made From Used Condoms	16th December 2010	None
706	Facebook Request to Honor Fallen Marine Derek Wyatt	True Messages	https://www.hoax-slayer.com/derek-wyatt-donate-facebook-status.shtml	None	None	None	Brett M. Christensen	None	Facebook Request to Honor Fallen Marine Derek Wyatt	15th December 2010	None
707	F-15 Crash Sequence Images	True Messages	https://www.hoax-slayer.com/F15-crash.shtml	None	None	None	Brett M. Christensen	None	F-15 Crash Sequence Images	9th December 2010	None
