claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
273	VERA FILES FACT CHECK: In his own words: Respecting women, Duterte-style	None	http://verafiles.org/articles/vera-files-fact-check-his-own-words-respecting-women-duterte	None	None	None	None	Duterte,women	VERA FILES FACT CHECK: In his own words: Respecting women, Duterte-style	March 26, 2018	None
274	VERA FILES FACT CHECK: Without citing hard evidence, Duterte keeps revising the number of Filipino drug addicts	None	http://verafiles.org/articles/vera-files-fact-check-without-citing-hard-evidence-duterte-k	None	None	None	None	war on drugs,drug war	VERA FILES FACT CHECK: Without citing hard evidence, Duterte keeps revising the number of Filipino drug addicts	March 23, 2018	None
275	THIS WEEK IN FAKE NEWS: NO evidence CIA, Omidyar, Soros are plotting to oust Duterte through ICC	None	http://verafiles.org/articles/week-fake-news-no-evidence-cia-omidyar-soros-are-plotting-ou	None	None	None	None		THIS WEEK IN FAKE NEWS: NO evidence CIA, Omidyar, Soros are plotting to oust Duterte through ICC	March 23, 2018	None
276	Panelo, discussing the Philippine government’s recent Rome Statute withdrawal, told state-owned Radyo Pilipinas:	None	http://verafiles.org/articles/vera-files-fact-check-panelos-claim-about-us-and-icc-mislead	Panelo’s claim is misleading.	None	None	None	International Criminal Court,ICC,salvador panelo	VERA FILES FACT CHECK: Panelo’s claim about the U.S. and ICC misleading	March 22, 2018	None
277	Speaking to members of the armed forces in Zamboanga City, the president said:	None	http://verafiles.org/articles/vera-files-fact-check-duterte-says-hes-barred-seeking-public	The Constitution bars presidents only from reelection:	None	None	None	Duterte,Elections	VERA FILES FACT CHECK: Duterte says he’s barred from seeking public office after his term. Is that so?	March 19, 2018	None
278	VERA FILES FACT CHECK: Impostor site posts FAKE NEWS claiming actor The Rock praised Duterte	None	http://verafiles.org/articles/vera-files-fact-check-impostor-site-posts-fake-news-claiming	None	None	None	None	fake news,imposter site	VERA FILES FACT CHECK: Impostor site posts FAKE NEWS claiming actor The Rock praised Duterte	March 16, 2018	None
279	THIS WEEK IN FAKE NEWS: Marcos NOT vice president by March 19	None	http://verafiles.org/articles/week-fake-news-marcos-not-vice-president-march-19	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Marcos NOT vice president by March 19	March 16, 2018	None
280	In a television interview, Chief Presidential Legal Counsel Salvador Panelo said President Rodrigo Duterte felt “naloko (deceived)” by the statute:	None	http://verafiles.org/articles/vera-files-fact-check-phls-notice-withdrawal-icc-latest-stri	None	None	None	None	Duterte,ICC,war on drugs	VERA FILES FACT CHECK: PHL’s notice of withdrawal from ICC is the latest in a string of inconsistent Palace responses to war on drugs probe	March 14, 2018	None
281	VERA FILES FACT SHEET: Duterte complains about his salary and lack of allowance; here's why he can't just be given his ‘ideal’ P1M pay	None	http://verafiles.org/articles/vera-files-fact-sheet-duterte-complains-about-his-salary-and	None	None	None	None	Duterte,Salary	VERA FILES FACT SHEET: Duterte complains about his salary and lack of allowance; here's why he can't just be given his ‘ideal’ P1M pay	March 13, 2018	None
282	Facing journalists in Malacañang, Roque touted the country’s investment climate and promised investors the current administration will continue to implement policies to improve the ease of doing business.	None	http://verafiles.org/articles/vera-files-fact-check-palace-spox-roque-misleads-anti-red-ta	Republic Act No. 9485, the country’s anti-red tape law, was signed by former president Gloria Macapagal Arroyo in 2007.	None	None	None	Harry Roque	VERA FILES FACT CHECK: Palace spox Roque misleads with anti-red tape law claim	March 09, 2018	None
283	THIS WEEK IN FAKE NEWS: Duterte DID NOT top a recent TIME 100 ‘most influential’ poll	None	http://verafiles.org/articles/week-fake-news-duterte-did-not-top-recent-time-100-most-infl	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Duterte DID NOT top a recent TIME 100 ‘most influential’ poll	March 09, 2018	None
284	In a press briefing at the Sara Municipal Hall in Iloilo, Roque falsely claimed the Ombudsman has the constitutional power to open “any and all” bank accounts; that it exercised such power during the impeachment of former Chief Justice Renato Corona; and that it “junked” complaints of hidden wealth filed against Duterte.	None	http://verafiles.org/articles/vera-files-fact-check-debunking-palace-spox-roques-false-cla	Contrary to Roque’s claim, nowhere in the 1987 Constitution is the Office of the Ombudsman granted the power to open “any and all bank accounts.”	None	None	None	Harry Roque,ombudsman,Duterte's wealth,harryroquedutertespokesman	VERA FILES FACT CHECK: Debunking Palace spox Roque’s false claims about the Ombudsman probe on Duterte’s wealth	March 06, 2018	None
285	THIS WEEK IN FAKE NEWS: NO, the whole world is NOT talking about Duterte’s compassion for overseas Filipino workers	None	http://verafiles.org/articles/week-fake-news-no-whole-world-not-talking-about-dutertes-com	None	None	None	None	Duterte,fake news,Joanna Demafelis	THIS WEEK IN FAKE NEWS: NO, the whole world is NOT talking about Duterte’s compassion for overseas Filipino workers	March 02, 2018	None
286	VERA FILES FACT CHECK: Duterte understates his salary again	None	http://verafiles.org/articles/vera-files-fact-check-duterte-understates-his-salary-again	None	None	None	None	Duterte's salary,EO201 s.2016	VERA FILES FACT CHECK: Duterte understates his salary again	February 26, 2018	None
287	In a Senate hearing Jan. 30, Bam Aquino said:	None	http://verafiles.org/articles/vera-files-fact-check-ninoy-aquino-national-hero	The Philippines has officially no national hero, according to the NHCP, the authority tasked to, among others, “declare historically significant sites, structures, events and personages” and “resolve historical controversies or issues.”	None	None	None	Ninoy Aquino	VERA FILES FACT CHECK: Is Ninoy Aquino a national hero?	February 24, 2018	None
288	Asked in a Feb. 13 press conference who would represent the government before the ICC should its preliminary examination on drug-related killings move forward, Calida questioned the authority of the international court to investigate the president. He said the 1987 Constitution is “higher than any treaty,” including the Rome Statute that created the ICC.	None	http://verafiles.org/articles/vera-files-fact-check-calida-falsely-claims-duterte-immunity	Duterte’s immunity from suit during his tenure does not stop the ICC from investigating him.	None	None	None	Duterte,ICC,immunity,CHR,calida	VERA FILES FACT CHECK: Calida falsely claims Duterte immunity exempts him from ICC probe, accuses CHR of bragging about probing the president	February 23, 2018	None
289	THIS WEEK IN FAKE NEWS: Kuwait DID NOT give ‘all-out support’ to abused OFWs on Duterte’s orders	None	http://verafiles.org/articles/week-fake-news-kuwait-did-not-give-all-out-support-abused-of	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Kuwait DID NOT give ‘all-out support’ to abused OFWs on Duterte’s orders	February 23, 2018	None
290	THIS WEEK IN FAKE NEWS: Ex-health chief Garin DID NOT turn against Aquino	None	http://verafiles.org/articles/week-fake-news-ex-health-chief-garin-did-not-turn-against-aq	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Ex-health chief Garin DID NOT turn against Aquino	February 16, 2018	None
291	VERA FILES FACT SHEET: Timeline of the controversy on Duterte’s wealth	None	http://verafiles.org/articles/vera-files-fact-sheet-timeline-controversy-dutertes-wealth	None	None	None	None	ombudsman,Duterte's wealth,Duterte BPI account	VERA FILES FACT SHEET: Timeline of the controversy on Duterte’s wealth	February 16, 2018	None
292	BUHAY KA PA BA? Portrait of a president as a source of disinformation	None	http://verafiles.org/articles/buhay-ka-pa-ba-portrait-president-source-disinformation	None	None	None	None		BUHAY KA PA BA? Portrait of a president as a source of disinformation	February 13, 2018	None
293	THIS WEEK IN FAKE NEWS: Youth solon DID NOT call for Duterte’s ouster amid threats vs. UP students	None	http://verafiles.org/articles/week-fake-news-youth-solon-did-not-call-dutertes-ouster-amid	None	None	None	None	fake news,Sara Jane Elago	THIS WEEK IN FAKE NEWS: Youth solon DID NOT call for Duterte’s ouster amid threats vs. UP students	February 09, 2018	None
294	​New study says fake news production goes beyond money	None	http://verafiles.org/articles/new-study-says-fake-news-production-goes-beyond-money	None	None	None	None	fake news,disinformation architects,Jonathan Ong,Jason Cabañes	​New study says fake news production goes beyond money	February 06, 2018	None
295	In the Jan. 23 launch of two studies on undernutrition in the Philippines, Ilagan said:	None	http://verafiles.org/articles/vera-files-fact-check-dswd-exec-flip-flops-4ps	None	None	None	None	4Ps,Pantawid Pamilyang Pilipino Program	VERA FILES FACT CHECK: DSWD exec flip-flops on 4Ps	February 06, 2018	None
296	THIS WEEK IN FAKE NEWS: Duterte NOT after P8.4B Aquino allegedly stole in right-of-way scam	None	http://verafiles.org/articles/week-fake-news-duterte-not-after-p84b-aquino-allegedly-stole	None	None	None	None	fake news,right-of-way scam	THIS WEEK IN FAKE NEWS: Duterte NOT after P8.4B Aquino allegedly stole in right-of-way scam	February 02, 2018	None
297	VERA FILES FACT CHECK: Roque changes opinion on fake news	None	http://verafiles.org/articles/vera-files-fact-check-roque-changes-opinion-fake-news	None	None	None	None	Harry Roque,fake news	VERA FILES FACT CHECK: Roque changes opinion on fake news	January 31, 2018	None
298	Senate hearing consensus: No need for new law on fake news	None	http://verafiles.org/articles/senate-hearing-consensus-no-need-new-law-fake-news	None	None	None	None	fake news,misinformation	Senate hearing consensus: No need for new law on fake news	January 30, 2018	None
299	THIS WEEK IN FAKE NEWS: Pimentel NOT putting Trillanes in jail	None	http://verafiles.org/articles/week-fake-news-pimentel-not-putting-trillanes-jail-1	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Pimentel NOT putting Trillanes in jail	January 26, 2018	None
300	In a Jan. 10 media forum, Marcos accused Associate Justice Benjamin Caguioa of being “unfair and unjust”:	None	http://verafiles.org/articles/vera-files-fact-check-marcos-backtracks-pet-now-says-its-unf	None	None	None	None	Leni Robredo,Bongbong Marcos	VERA FILES FACT CHECK: Marcos backtracks on PET, now says it's ‘unfair, unjust’	January 26, 2018	None
301	In his weekly Cabinet report aired Jan. 5 at state radio DZRB, Andanar said:	None	http://verafiles.org/articles/vera-files-fact-check-andanar-claims-duterte-made-five-campa	Candidate Duterte made more than five campaign promises.	None	None	None	Martin Andanar,duterte promises	VERA FILES FACT CHECK: Andanar claims Duterte made five campaign promises and fulfilled four: wrong and wrong	January 23, 2018	None
302	Panelo in a Senate hearing Jan. 17 said Filipinos might not be ready for a plebiscite on charter change because an “overwhelming majority” of them are not educated:	None	http://verafiles.org/articles/vera-files-fact-check-census-data-refutes-panelo-claim-overw	Only 3.28 percent of the total 90 million Filipinos aged 5 and above, or close to 3 million individuals, did not finish any grade level, results of the 2015 census show.	None	None	None	salvador panelo,charter change	VERA FILES FACT CHECK: Census data refutes Panelo claim that 'overwhelming majority' of Pinoys are unschooled	January 23, 2018	None
303	THIS WEEK IN FAKE NEWS: Sara Duterte did NOT call Rappler, Liberal Party 'idiots'	None	http://verafiles.org/articles/week-fake-news-sara-duterte-did-not-call-rappler-liberal-par	None	None	None	None	fake news,Rappler,liberal party	THIS WEEK IN FAKE NEWS: Sara Duterte did NOT call Rappler, Liberal Party 'idiots'	January 19, 2018	None
304	​VERA FILES FACT CHECK: Trump did NOT call Aquino, Trillanes sh*tholes	None	http://verafiles.org/articles/vera-files-fact-check-trump-did-not-call-aquino-trillanes-sh	None	None	None	None	fake news,telegraph	​VERA FILES FACT CHECK: Trump did NOT call Aquino, Trillanes sh*tholes	January 19, 2018	None
305	Prior to Pacquiao’s bill, Speaker Pantaleon Alvarez and House Majority Leader Rodolfo Fariñas filed House Bill 6236 also seeking to abolish the Road Board, saying MVUC funds “became an avenue for graft and corruption.”	None	http://verafiles.org/articles/vera-files-fact-check-faced-abolition-road-board-says-its-no	The Road Board is not under the Office of the President, according to Malacañang itself.	None	None	None	road board,mvuc funds	VERA FILES FACT CHECK: Faced with abolition, Road Board says it’s now under the Office of the President; Malacañang denies the claim	January 18, 2018	None
306	On Jan. 11, during the launch of the book “Reforming Philippine Anti-Poverty Policy” by the National Anti-Poverty Commission, Jimenez described Bicol first as “one of the poorest,” and then as “poorest among regions:”	None	http://verafiles.org/articles/vera-files-fact-check-advocate-flubs-poverty-data-during-ant	The Autonomous Region in Muslim Mindanao (ARMM), where almost half of families is considered poor, is the poorest region in the country, latest data from the Philippine Statistics Authority show.	None	None	None	poverty,napc,cenpeg	VERA FILES FACT CHECK: Advocate flubs poverty data during anti-poverty book launch	January 16, 2018	None
307	VERA FILES FACT SHEET: SEC revocation of Rappler’s registration explained	None	http://verafiles.org/articles/vera-files-fact-sheet-sec-revocation-rapplers-registration-e	None	None	None	None	Rappler,press freedom	VERA FILES FACT SHEET: SEC revocation of Rappler’s registration explained	January 15, 2018	None
308	THIS WEEK IN FAKE NEWS: Poll fraud NOT YET proven in Marcos vs. Robredo protest	None	http://verafiles.org/articles/week-fake-news-poll-fraud-not-yet-proven-marcos-vs-robredo-p	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Poll fraud NOT YET proven in Marcos vs. Robredo protest	January 12, 2018	None
309	VERA FILES FACT SHEET: Timeline of anti-graft bodies through the years	None	http://verafiles.org/articles/vera-files-fact-sheet-timeline-anti-graft-bodies-through-yea	None	None	None	None	Duterte,PNoy,Gloria Macapagal Arroyo,Cory Aquino,Fidel Ramos,Joseph Estrada	VERA FILES FACT SHEET: Timeline of anti-graft bodies through the years	January 11, 2018	None
310	In a speech Aug. 29, Duterte announced the creation of the Presidential Anti-Corruption Commission (PACC):	None	http://verafiles.org/articles/vera-files-fact-check-anti-graft-body-not-operation-five-mon	PACC is not yet in operation, Palace spokesperson Harry Roque in a media briefing Jan. 9, said:	None	None	None	Duterte,Harry Roque,corruption	VERA FILES FACT CHECK: Anti-graft body not in operation five months since Duterte’s urgent vow	January 11, 2018	None
311	In a Dec. 27 briefing in Lanao del Norte, three days after tropical storm Vinta left Mindanao, Duterte said:	None	http://verafiles.org/articles/vera-files-fact-check-duterte-gets-agriculture-budget-wrong	The DA and its attached agencies got the ninth largest share of the 2017 national budget, with P45.22 billion.	None	None	None	Duterte,Agriculture,Bernadette Romulo-Puyat	VERA FILES FACT CHECK: Duterte gets agriculture budget wrong; undersecretary agrees	January 08, 2018	None
312	THIS WEEK IN FAKE NEWS: Duterte DID NOT release Revilla from jail	None	http://verafiles.org/articles/week-fake-news-duterte-did-not-release-revilla-jail	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Duterte DID NOT release Revilla from jail	January 05, 2018	None
313	VERA FILES YEARENDER: In his own words: Telling the truth, Duterte-style	None	http://verafiles.org/articles/vera-files-yearender-his-own-words-telling-truth-duterte-sty	None	None	None	None	Duterte	VERA FILES YEARENDER: In his own words: Telling the truth, Duterte-style	December 29, 2017	None
314	THIS WEEK IN FAKE NEWS: Revilla DID NOT do a tell-all on ex-President Aquino	None	http://verafiles.org/articles/week-fake-news-revilla-did-not-do-tell-all-ex-pres-aquino	None	None	None	None	PNoy,fake news,bong revilla,pdaf scam	THIS WEEK IN FAKE NEWS: Revilla DID NOT do a tell-all on ex-President Aquino	December 29, 2017	None
315	VERA FILES YEARENDER: And 2017’s False Claim of the Year is…	None	http://verafiles.org/articles/vera-files-yearender-and-2017s-false-claim-year	None	None	None	None	Duterte,false claim of the year	VERA FILES YEARENDER: And 2017’s False Claim of the Year is…	December 28, 2017	None
316	Robles in a Dec. 17 blog post titled ‘How old is Isabelle Duterte? And why is this important?’ wrote:	None	http://verafiles.org/articles/vera-files-fact-check-how-old-isabelle-duterte-shes-17-her-f	Paolo Duterte, who recently quit his post as Davao City vice mayor, has consistently stated Isabelle’s birthday as Jan. 26, 2000 in his SALN declarations since he first joined politics in 2007 as barangay captain of Catalunan Grande.	None	None	None	SALN,Paolo Duterte,isabelle duterte	VERA FILES FACT CHECK: How old is Isabelle Duterte? She’s 17, per her father’s SALNs since 2007	December 28, 2017	None
317	THIS WEEK IN FAKE NEWS: Duterte NOT declared as world’s best president	None	http://verafiles.org/articles/week-fake-news-duterte-not-declared-worlds-best-president	None	None	None	None	Duterte,fake news	THIS WEEK IN FAKE NEWS: Duterte NOT declared as world’s best president	December 22, 2017	None
318	VERA FILES YEARENDER: Who benefited most from fake news, and other questions, answered in three charts	None	http://verafiles.org/articles/vera-files-yearender-who-benefited-most-fake-news-and-other	None	None	None	None	Duterte,fake news,Bongbong Marcos	VERA FILES YEARENDER: Who benefited most from fake news, and other questions, answered in three charts	December 22, 2017	None
319	VERA FILES YEARENDER: Explaining the president, the 2017 edition	None	http://verafiles.org/articles/vera-files-yearender-explaining-president-2017-edition	None	None	None	None	Duterte,Harry Roque,ABELLA,harryroquedutertespokesman	VERA FILES YEARENDER: Explaining the president, the 2017 edition	December 21, 2017	None
320	Asked in a Radyo Singko interview Dec. 19 if Duterte had a “change of position” on same-sex marriage, Roque agreed and said the president’s view is “somewhat new:"	None	http://verafiles.org/articles/vera-files-fact-check-roque-underplays-duterte-flip-flop-sam	The president’s flip-flop isn’t “somewhat new.”	None	None	None	Duterte,Harry Roque,LGBT,Same-sex marriage	VERA FILES FACT CHECK: Roque underplays Duterte flip-flop on same-sex marriage	December 20, 2017	None
321	VERA FILES YEARENDER: The most repeated false claims of 2017	None	http://verafiles.org/articles/vera-files-yearender-most-repeated-false-claims-2017	Wrong. From 2010 to 2015, Central Visayas and Zamboanga Peninsula posted growth rates higher than Davao’s 9.3 percent.	None	None	None	Duterte,Cayetano	VERA FILES YEARENDER: The most repeated false claims of 2017	December 20, 2017	None
322	THIS WEEK IN FAKE NEWS: VP poll recount NOT YET decided	None	http://verafiles.org/articles/week-fake-news-vp-poll-recount-not-yet-decided	None	None	None	None	fake news,vp poll recount	THIS WEEK IN FAKE NEWS: VP poll recount NOT YET decided	December 15, 2017	None
323	VERA FILES FACT CHECK: Duterte flip-flops on asking for emergency powers	None	http://verafiles.org/articles/vera-files-fact-check-duterte-flip-flops-asking-emergency-po	None	None	None	None	Duterte,emergency powers	VERA FILES FACT CHECK: Duterte flip-flops on asking for emergency powers	December 13, 2017	None
324	Since the drug war began in July 2016, Duterte has claimed at least 14 times that law enforcers are being killed daily, increasingly varying the average from “two to three” to “three to four” to “four to five.”	None	http://verafiles.org/articles/vera-files-fact-check-dutertes-grim-portrait-war-drugs-not-s	At least 3,000 law enforcers should have been killed since July 2016 for Duterte’s “six to eight” daily average to be correct. (See VERA FILES FACT CHECK: When did the anti-drugs campaign under Duterte officially begin?)	None	None	None	war on drugs,realnumbersph	VERA FILES FACT CHECK: Duterte’s grim portrait of war on drugs is not supported by gov’t data	December 12, 2017	None
325	VERA FILES FACT SHEET: A brief history of impeachment in the Philippines	None	http://verafiles.org/articles/vera-files-fact-sheet-brief-history-impeachment-philippines-1	None	None	None	None	Duterte,Impeach Duterte,impeachment,sereno	VERA FILES FACT SHEET: A brief history of impeachment in the Philippines	December 11, 2017	None
326	The title and crawler of the PTV report, and the headline of the PNA story, are identical, claiming the Asian Development Bank (ADB) described the Philippines as performing “well” in its PPP projects:	None	http://verafiles.org/articles/vera-files-fact-check-ptv-pna-mislead-audience-adb-report	Neither the PTV nor the PNA report accurately reflects the evaluation of the 599-page ADB PPP Monitor, released Nov. 23, which identified both key developments and challenges.	None	None	None	PTV,PNA,ADB	VERA FILES FACT CHECK: PTV, PNA mislead audience on ADB report	December 09, 2017	None
327	THIS WEEK IN FAKE NEWS: Russian President Putin DID NOT send Duterte military aid to crush NPA	FAKE	http://verafiles.org/articles/week-fake-news-russian-president-putin-did-not-send-duterte	None	None	None	None	fake news,terrorism	THIS WEEK IN FAKE NEWS: Russian President Putin DID NOT send Duterte military aid to crush NPA	December 08, 2017	None
328	VERA FILES FACT CHECK: Vote for the 2017 False Claim of the Year	None	http://verafiles.org/articles/vera-files-fact-check-vote-2017-false-claim-year	None	None	None	None	factcheckph,false claim of the year	VERA FILES FACT CHECK: Vote for the 2017 False Claim of the Year	December 07, 2017	None
329	In at least seven occasions, most recently during a Nov. 28 anti-corruption summit, the president read a piece of paper and said:	None	http://verafiles.org/articles/vera-files-fact-check-duterte-cherry-picks-evidence-support	While Duterte has attributed the study to either the United Nations (UN) or the World Health Organization (WHO), the source appears to be a 2015 brochure published on a UN Office of Drugs and Crime (UNODC) microsite.	None	None	None	Duterte,cannabis,marijuana	VERA FILES FACT CHECK: Duterte cherry-picks evidence to support claim that cannabis increases lung cancer risk	December 05, 2017	None
330	In a speech Nov. 24, a day after he terminated the peace negotiations with the CPP, its armed wing New People's Army (NPA) and its political arm National Democratic Front of the Philippines (NDFP), Duterte said:	None	http://verafiles.org/articles/vera-files-fact-check-did-duterte-flip-flop-coalition-govern	None	None	None	None	Duterte,peace talks,CPP-NPA-NDF,SISON	VERA FILES FACT CHECK: Did Duterte flip-flop on ‘coalition government’ with CPP, as Sison claims?	December 04, 2017	None
331	THIS WEEK IN FAKE NEWS: Jackie Chan DID NOT make a film about Duterte	None	http://verafiles.org/articles/week-fake-news-jackie-chan-did-not-make-film-about-duterte	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Jackie Chan DID NOT make a film about Duterte	December 01, 2017	None
332	THIS WEEK IN FAKE NEWS: Marcos NOT proclaimed vice president	None	http://verafiles.org/articles/week-fake-news-marcos-not-proclaimed-vice-president	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Marcos NOT proclaimed vice president	November 24, 2017	None
333	VERA FILES FACT SHEET: Impeachment of the chief justice, explained	None	http://verafiles.org/articles/vera-files-fact-sheet-impeachment-chief-justice-explained	None	None	None	None	impeachment,sereno,chief justice,davide,corona	VERA FILES FACT SHEET: Impeachment of the chief justice, explained	November 23, 2017	None
334	Bill seeking to criminalize fake news ‘potentially unconstitutional’—advocates	None	http://verafiles.org/articles/bill-seeking-criminalize-fake-news-potentially-unconstitutio	None	None	None	None	Centerlaw,fake news,AFEC-SEA	Bill seeking to criminalize fake news ‘potentially unconstitutional’—advocates	November 22, 2017	None
335	At the close of the 31st ASEAN Summit in Manila Nov. 14, Duterte was asked to comment on Canadian Prime Minister Justin Trudeau’s statement that concerns about human rights violations were raised in their brief chat.	None	http://verafiles.org/articles/vera-files-fact-check-human-rights-violations-were-publicly	Trudeau, earlier the same day, in public, told reporters:	None	None	None	EJKs,ASEAN50	VERA FILES FACT CHECK: Human rights violations were publicly mentioned in ASEAN, contrary to Duterte’s claim	November 20, 2017	None
336	THIS WEEK IN FAKE NEWS: Matt Damon DID NOT say Duterte’s the ‘last man standing’ in drug war	None	http://verafiles.org/articles/week-fake-news-matt-damon-did-not-say-dutertes-last-man-stan	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Matt Damon DID NOT say Duterte’s the ‘last man standing’ in drug war	November 17, 2017	None
337	VERA FILES FACT SHEET: PH’s war against human trafficking	None	http://verafiles.org/articles/vera-files-fact-sheet-phs-war-against-human-trafficking	None	None	None	None	Human Trafficking,war on drugs,Leila de Lima	VERA FILES FACT SHEET: PH’s war against human trafficking	November 16, 2017	None
338	VERA FILES FACT SHEET: Timeline of landmark ASEAN document on migrant workers	None	http://verafiles.org/articles/vera-files-fact-sheet-timeline-landmark-asean-document-migra	None	None	None	None	ASEAN50	VERA FILES FACT SHEET: Timeline of landmark ASEAN document on migrant workers	November 14, 2017	None
339	​ASEAN pushes for media literacy to fight fake news	None	http://verafiles.org/articles/asean-pushes-media-literacy-fight-fake-news	None	None	None	None	fake news,ASEAN50,AMRI	​ASEAN pushes for media literacy to fight fake news	November 14, 2017	None
340	VERA FILES FACT SHEET: ‘Extra-legal’ and ‘extrajudicial’ killings, explained	None	http://verafiles.org/articles/vera-files-fact-sheet-extra-legal-and-extrajudicial-killings	None	None	None	None	EJKs,EJK,ELK	VERA FILES FACT SHEET: ‘Extra-legal’ and ‘extrajudicial’ killings, explained	November 14, 2017	None
341	VERA FILES FACT SHEET: What is fake news?	None	http://verafiles.org/articles/vera-files-fact-sheet-what-fake-news	None	None	None	None	fake news	VERA FILES FACT SHEET: What is fake news?	November 13, 2017	None
342	In a radio interview Oct. 31, Roque said:	None	http://verafiles.org/articles/vera-files-fact-check-roque-flubs-duterte-survey-ratings	Available data from the Social Weather Stations (SWS) and Pulse Asia, the two research organizations mentioned by Roque, do not support his claim.	None	None	None	Duterte,Harry Roque,surveys	VERA FILES FACT CHECK: Roque flubs Duterte survey ratings	November 10, 2017	None
343	THIS WEEK IN FAKE NEWS: Marcos poll case vs Robredo NOT yet decided	None	http://verafiles.org/articles/week-fake-news-marcos-poll-case-vs-robredo-not-yet-decided	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Marcos poll case vs Robredo NOT yet decided	November 10, 2017	None
344	VERA FILES FACT CHECK: News on Duterte’s ICC trial fake	None	http://verafiles.org/articles/vera-files-fact-check-news-dutertes-icc-trial-fake	None	None	None	None	Duterte,fake news	VERA FILES FACT CHECK: News on Duterte’s ICC trial fake	November 03, 2017	None
345	THIS WEEK IN FAKE NEWS: Aquino, allies DID NOT transfer Marcos gold to foreign company	None	http://verafiles.org/articles/week-fake-news-aquino-allies-did-not-transfer-marcos-gold-fo	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Aquino, allies DID NOT transfer Marcos gold to foreign company	November 03, 2017	None
346	In a speech Oct. 13 in Dumaguete City, Duterte said:	None	http://verafiles.org/articles/vera-files-fact-check-duterte-wrong-saying-ph-did-not-get-an	Official Development Assistance (ODA) from UN agencies amounted to $490.48 million, making up 3.14 percent of the Philippines’ total ODA portfolio in 2016.	None	None	None	Duterte,ODA,UN	VERA FILES FACT CHECK: Duterte wrong in saying PH did not get anything from UN	October 30, 2017	None
347	THIS WEEK IN FAKE NEWS: Aquino DID NOT twit Duterte over killing of terrorists	None	http://verafiles.org/articles/week-fake-news-aquino-did-not-twit-duterte-over-killing-terr	None	None	None	None	Duterte,PNoy,Mamasapano,Marawi city crisis	THIS WEEK IN FAKE NEWS: Aquino DID NOT twit Duterte over killing of terrorists	October 27, 2017	None
348	In a television interview Oct. 13, Duterte said:	None	http://verafiles.org/articles/vera-files-fact-check-duterte-flip-flops-declaring-revolutio	None	None	None	None	Duterte,revolutionary government	VERA FILES FACT CHECK: Duterte flip-flops on declaring ‘revolutionary government’	October 24, 2017	None
349	THIS WEEK IN FAKE NEWS: CBCP DID NOT condemn killings of Maute, Hapilon	FAKE	http://verafiles.org/articles/week-fake-news-cbcp-did-not-condemn-killings-maute-hapilon	None	None	None	None	Maute group,CBCP,fake news,Marawi City,isnilon hapilon	THIS WEEK IN FAKE NEWS: CBCP DID NOT condemn killings of Maute, Hapilon	October 20, 2017	None
350	In a Senate committee hearing on fake news earlier this month, right of reply was discussed, and Poe said:	None	http://verafiles.org/articles/vera-files-fact-check-poe-rethinks-right-reply-stand	None	None	None	None	FOI,Grace Poe,flip flop,Poe,Senate,Right of reply	VERA FILES FACT CHECK: Poe rethinks right of reply stand	October 20, 2017	None
351	In a speech Oct. 12 in Malacañang, Duterte urged the “Yellow” and the “Reds” to unite against him. Yellow is a color associated with the Liberal Party, red with communist groups.	None	http://verafiles.org/articles/vera-files-fact-check-duterte-says-yellows-and-reds-should-m	Duterte’s claim that communists and the Liberal Party “share the same” ideology does not hold water when one considers recent political history.	None	None	None	Duterte,liberal party,communists	VERA FILES FACT CHECK: Duterte says ‘Yellows’ and ‘Reds’ should merge; that doesn’t make sense	October 19, 2017	None
352	On Oct. 16, Belmonte talked about the city’s Road Safety Code in a news report on the morning show “Umagang Kay Ganda.”	None	http://verafiles.org/articles/vera-files-fact-check-vice-mayor-belmonte-wrong-saying-most	Road crash data from the past six years negate Belmonte’s claim.	None	None	None	road crash,road safety,road safety data,quezon city	VERA FILES FACT CHECK: Vice mayor Belmonte wrong in saying most road crashes in QC happen at night	October 18, 2017	None
353	In an Oct. 16 forum in Quezon City, Dela Rosa said:	None	http://verafiles.org/articles/vera-files-fact-check-pnp-chief-dela-rosa-repeats-faulty-def	Dela Rosa must be referring to AO No. 35, signed by former president Aquino in 2012, which created an inter-agency committee on extralegal killings and other human rights violations like enforced disappearances and torture.	None	None	None	EJK,Bato Dela Rosa	​VERA FILES FACT CHECK: PNP Chief Dela Rosa repeats faulty definition of EJKs	October 16, 2017	None
