claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
176	Viral: Fake news about student leader Kanhaiya Kumar having failed for 11th time	None	http://www.altnews.in/viral-fake-news-about-student-leader-kanhaiya-kumar-having-failed-for-11th-time/	None	None	None	Arjun Sidharth	None	Viral: Fake news about student leader Kanhaiya Kumar having failed for 11th time	2018-04-23T21:18:16+00:00	None
177	Fake quote from parody account ascribed to journalist Rana Ayyub viral on social media	None	http://www.altnews.in/fake-quote-from-parody-account-ascribed-to-journalist-rana-ayyub-viral-on-social-media/	None	None	None	Arjun Sidharth	None	Fake quote from parody account ascribed to journalist Rana Ayyub viral on social media	2018-04-23T20:32:22+00:00	None
178	Did NDA Govt recover Rs 4 lakh crore of NPAs as claimed by BJP and PM Modi’s app?	None	http://www.altnews.in/did-nda-govt-recover-rs-4-lakh-crore-of-npas-as-claimed-by-bjp-and-pm-modis-app/	None	None	None	Alt News Desk	None	Did NDA Govt recover Rs 4 lakh crore of NPAs as claimed by BJP and PM Modi’s app?	2018-04-23T14:29:02+00:00	None
179	Were ISKCON devotees assaulted by police in West Bengal?	None	http://www.altnews.in/were-iskcon-devotees-assaulted-by-police-in-west-bengal/	None	None	None	Arjun Sidharth	None	Were ISKCON devotees assaulted by police in West Bengal?	2018-04-22T19:32:21+00:00	None
180	Post-mortem report of Kathua victim contradicts Dainik Jagran’s front page splash	None	http://www.altnews.in/post-mortem-report-of-kathua-victim-contradicts-dainik-jagrans-front-page-splash/	None	None	None	Alt News Desk	None	Post-mortem report of Kathua victim contradicts Dainik Jagran’s front page splash	2018-04-21T13:47:27+00:00	None
181	Did angry commuters force BJP leader to deboard train over Kathua, Unnao incidents?	None	http://www.altnews.in/did-angry-commuters-force-bjp-leader-to-deboard-train-over-kathua-unnao-incidents/	None	None	None	Arjun Sidharth	None	Did angry commuters force BJP leader to deboard train over Kathua, Unnao incidents?	2018-04-19T18:25:11+00:00	None
182	Viral: Fake news about Krishna devotees attacked by Christians in Goa	None	http://www.altnews.in/viral-fake-news-about-krishna-devotees-attacked-by-christians-in-goa/	None	None	None	Pratik Sinha	None	Viral: Fake news about Krishna devotees attacked by Christians in Goa	2018-04-18T22:02:51+00:00	None
183	Fake video of funeral procession of Kathua rape victim viral on social media	None	http://www.altnews.in/fake-video-of-funeral-procession-of-kathua-rape-victim-viral-on-social-media/	None	None	None	Arjun Sidharth	None	Fake video of funeral procession of Kathua rape victim viral on social media	2018-04-17T23:08:18+00:00	None
184	Fake news about ABVP member involved in Surat rape case circulated on social media	None	http://www.altnews.in/fake-news-about-abvp-member-involved-in-surat-rape-case-circulated-on-social-media/	None	None	None	Arjun Sidharth	None	Fake news about ABVP member involved in Surat rape case circulated on social media	2018-04-17T02:03:52+00:00	None
185	India Today circulates old videos of Kohli, Akshay Kumar as messages on Kathua & Unnao	None	http://www.altnews.in/india-today-circulates-old-videos-of-kohli-akshay-kumar-as-messages-on-kathua-unnao/	None	None	None	Arjun Sidharth	None	India Today circulates old videos of Kohli, Akshay Kumar as messages on Kathua & Unnao	2018-04-16T17:20:34+00:00	None
186	Did Bharat bandh protesters set ablaze truck belonging to a Sikh?	None	http://www.altnews.in/did-bharat-bandh-protesters-set-ablaze-truck-belonging-to-a-sikh/	None	None	None	Arjun Sidharth	None	Did Bharat bandh protesters set ablaze truck belonging to a Sikh?	2018-04-12T20:20:48+00:00	None
187	New Indian Express publishes fake news on Jignesh Mevani’s image on laptops in Karnataka	None	http://www.altnews.in/new-indian-express-publishes-fake-news-on-jignesh-mevani-being-booked-in-karnataka/	None	None	None	Arjun Sidharth	None	New Indian Express publishes fake news on Jignesh Mevani’s image on laptops in Karnataka	2018-04-11T13:21:39+00:00	None
188	Breaking Fake News: Times Now announces arrest of Nirav Modi in Hong Kong	None	http://www.altnews.in/breaking-fake-news-times-now-announces-arrest-of-nirav-modi-in-hong-kong/	None	None	None	Arjun Sidharth	None	Breaking Fake News: Times Now announces arrest of Nirav Modi in Hong Kong	2018-04-09T21:14:29+00:00	None
189	‘The True Picture’ promoted by Union Ministers paints false picture about crime in Karnataka	None	http://www.altnews.in/the-true-picture-promoted-by-union-ministers-paints-false-picture-about-crime-in-karnataka/	None	None	None	Alt News Desk	None	‘The True Picture’ promoted by Union Ministers paints false picture about crime in Karnataka	2018-04-09T18:29:39+00:00	None
190	Union Ministers Smriti Irani, Jitendra Singh fall for fake news about TN Seshan’s death	None	http://www.altnews.in/union-ministers-smriti-irani-jitendra-singh-fall-for-fake-news-about-tn-seshans-death/	None	None	None	Alt News Desk	None	Union Ministers Smriti Irani, Jitendra Singh fall for fake news about TN Seshan’s death	2018-04-08T14:37:19+00:00	None
191	Mystery of the beard: Did Zee News play morphed footage of Bharat bandh protests?	None	http://www.altnews.in/mystery-of-the-beard-did-zee-news-play-morphed-footage-of-bharat-bandh-protests/	None	None	None	Alt News Desk	None	Mystery of the beard: Did Zee News play morphed footage of Bharat bandh protests?	2018-04-07T20:05:56+00:00	None
192	Old, unrelated photograph of mob assault in West Bengal circulates as attack on Hindu women	None	http://www.altnews.in/old-unrelated-photograph-of-mob-assault-in-west-bengal-circulates-as-attack-on-hindu-women/	None	None	None	Arjun Sidharth	None	Old, unrelated photograph of mob assault in West Bengal circulates as attack on Hindu women	2018-04-06T13:37:33+00:00	None
193	Viral: Fake image of Pakistani PM being strip-searched at US Airport	None	http://www.altnews.in/pakistani-pm-security-check-at-america-airport-fake-photo-viral/	None	None	None	Priyanka Jha	None	Viral: Fake image of Pakistani PM being strip-searched at US Airport	2018-04-05T13:26:29+00:00	None
194	Many including India TV, Kanchan Gupta relay claim from a parody Twitter account	None	http://www.altnews.in/many-including-india-tv-kanchan-gupta-relay-claims-from-a-parody-twitter-account/	None	None	None	Arjun Sidharth	None	Many including India TV, Kanchan Gupta relay claim from a parody Twitter account	2018-04-04T20:46:23+00:00	None
195	Fake photos of assault on cop during Bharat bandh protests viral on social media	None	http://www.altnews.in/fake-photo-of-attack-on-police-sub-inspector-viral-on-social-media/	None	None	None	Priyanka Jha	None	Fake photos of assault on cop during Bharat bandh protests viral on social media	2018-04-04T15:44:06+00:00	None
196	March round up: Fake news leads to PostCard News admin’s arrest, media bloopers and more	None	http://www.altnews.in/march-round-up-fake-news-leads-to-postcard-news-admins-arrest-media-bloopers-and-more/	None	None	None	Arjun Sidharth	None	March round up: Fake news leads to PostCard News admin’s arrest, media bloopers and more	2018-04-04T12:19:08+00:00	None
197	J&K Police, Tourism Dept rebut Times of India report of attack on tourists by stone pelters	None	http://www.altnews.in/jk-police-tourism-dept-rebut-times-of-india-report-of-attack-on-tourists-by-stone-pelters/	None	None	None	Arjun Sidharth	None	J&K Police, Tourism Dept rebut Times of India report of attack on tourists by stone pelters	2018-04-03T17:55:21+00:00	None
198	Alt News responds to Arnab Goswami’s hilarious rant	None	http://www.altnews.in/alt-news-responds-to-arnab-goswamis-hilarious-rant/	None	None	None	Alt News Desk	None	Alt News responds to Arnab Goswami’s hilarious rant	2018-04-02T16:39:37+00:00	None
199	Union minister, BJP MPs and MLAs outrage over arrest of Postcard News founder	None	http://www.altnews.in/union-minister-bjp-mps-and-mlas-outrage-over-arrest-of-postcard-news-founder/	None	None	None	Arjun Sidharth	None	Union minister, BJP MPs and MLAs outrage over arrest of Postcard News founder	2018-03-30T16:45:39+00:00	None
200	Pak channel spreads fake news about solar panels vandalised due to BJP MP’s statement	None	http://www.altnews.in/pak-channel-spreads-fake-news-about-solar-panels-vandalised-due-to-bjp-mps-statement/	None	None	None	Arjun Sidharth	None	Pak channel spreads fake news about solar panels vandalised due to BJP MP’s statement	2018-03-30T13:31:38+00:00	None
201	Viral: Pakistani child artist claimed to be son of slain Indian Army officer	None	http://www.altnews.in/viral-pakistani-child-artist-claimed-to-be-son-of-slain-indian-army-officer/	None	None	None	Arjun Sidharth	None	Viral: Pakistani child artist claimed to be son of slain Indian Army officer	2018-03-29T17:11:47+00:00	None
202	Times Now spreads misinformation about BJP IT cell head Amit Malviya	None	http://www.altnews.in/times-now-spreads-misinformation-about-bjp-it-cell-head-amit-malviya/	None	None	None	Arjun Sidharth	None	Times Now spreads misinformation about BJP IT cell head Amit Malviya	2018-03-27T20:22:49+00:00	None
203	Fact check: Was Amit Malviya the first to tweet about Karnataka poll dates?	None	http://www.altnews.in/fact-check-was-amit-malviya-the-first-to-tweet-about-karnataka-poll-dates/	None	None	None	Arjun Sidharth	None	Fact check: Was Amit Malviya the first to tweet about Karnataka poll dates?	2018-03-27T18:54:29+00:00	None
204	Times Now, Kannada news channels air Karnataka poll dates before EC announcement	None	http://www.altnews.in/times-now-kannada-news-channels-air-karnataka-poll-dates-before-ec-announcement/	None	None	None	Alt News Desk	None	Times Now, Kannada news channels air Karnataka poll dates before EC announcement	2018-03-27T14:22:25+00:00	None
205	Fake Facebook profile of NCC cadet interviewed by ANI viral on social media	None	http://www.altnews.in/fake-facebook-profile-of-ncc-cadet-interviewed-by-ani-viral-on-social-media/	None	None	None	Arjun Sidharth	None	Fake Facebook profile of NCC cadet interviewed by ANI viral on social media	2018-03-26T15:37:42+00:00	None
206	After NaMo App exposé, privacy policy on Narendra Modi’s website makes a quiet U-turn	None	http://www.altnews.in/after-namo-app-expose-privacy-policy-on-narendra-modis-website-makes-a-quiet-u-turn/	None	None	None	Pratik Sinha	None	After NaMo App exposé, privacy policy on Narendra Modi’s website makes a quiet U-turn	2018-03-25T14:39:44+00:00	None
207	Is PM Modi’s APP sharing personal data with a third party without your consent? YES	None	http://www.altnews.in/is-pm-modis-app-sharing-personal-data-with-a-third-party-without-your-consent-yes/	None	None	None	Pratik Sinha	None	Is PM Modi’s APP sharing personal data with a third party without your consent? YES	2018-03-24T18:13:10+00:00	None
208	Aaj Tak, ABP misreport Jharkhand Rajya Sabha results, claim BJP won both seats	None	http://www.altnews.in/aaj-tak-abp-misreport-jharkhand-rajya-sabha-results-claim-bjp-won-both-seats/	None	None	None	Alt News Desk	None	Aaj Tak, ABP misreport Jharkhand Rajya Sabha results, claim BJP won both seats	2018-03-24T01:27:46+00:00	None
209	Fake quote menace goes too far; Hardik Pandya booked for tweet from parody account	None	http://www.altnews.in/fake-quote-menace-goes-too-far-hardik-pandya-booked-for-tweet-from-parody-account/	None	None	None	Arjun Sidharth	None	Fake quote menace goes too far; Hardik Pandya booked for tweet from parody account	2018-03-23T21:05:29+00:00	None
210	Breaking Fake News: Aaj Tak and Republic TV misreport Delhi HC verdict on AAP MLAs	None	http://www.altnews.in/breaking-fake-news-aaj-tak-and-republic-tv-misreport-delhi-hc-verdict-on-aap-mlas/	None	None	None	Alt News Desk	None	Breaking Fake News: Aaj Tak and Republic TV misreport Delhi HC verdict on AAP MLAs	2018-03-23T19:35:47+00:00	None
211	Latest fake quotes: Australian PM Malcolm Turnbull, Akshay Kumar and others	None	http://www.altnews.in/latest-fake-quotes-australian-pm-malcolm-turnbull-akshay-kumar-and-others/	None	None	None	Arjun Sidharth	None	Latest fake quotes: Australian PM Malcolm Turnbull, Akshay Kumar and others	2018-03-22T19:02:38+00:00	None
212	Did Sushma Swaraj, MEA mislead families of 39 Indians who went missing in Iraq?	None	http://www.altnews.in/did-sushma-swaraj-mea-mislead-families-of-39-indians-who-went-missing-in-iraq/	None	None	None	Alt News Desk	None	Did Sushma Swaraj, MEA mislead families of 39 Indians who went missing in Iraq?	2018-03-22T14:54:51+00:00	None
213	Times of India publishes fake story on college circular about Priya Prakash Varrier	None	http://www.altnews.in/times-of-india-publishes-fake-story-on-college-circular-about-priya-prakash-varrier/	None	None	None	Arjun Sidharth	None	Times of India publishes fake story on college circular about Priya Prakash Varrier	2018-03-21T17:18:52+00:00	None
214	Today’s fake quotes: Tendulkar, Owaisi, Hillary Clinton and others	None	http://www.altnews.in/todays-fake-quotes-tendulkar-owaisi-hillary-clinton-and-others/	None	None	None	Arjun Sidharth	None	Today’s fake quotes: Tendulkar, Owaisi, Hillary Clinton and others	2018-03-20T21:14:28+00:00	None
215	Old video of independent U.P candidate circulates as ‘new’ & ‘corrupt’ RJD MP	None	http://www.altnews.in/old-video-of-independent-u-p-candidate-circulates-as-new-corrupt-rjd-mp/	None	None	None	Arjun Sidharth	None	Old video of independent U.P candidate circulates as ‘new’ & ‘corrupt’ RJD MP	2018-03-19T20:48:48+00:00	None
216	Latest fake quotes: Rahul Gandhi, Abdul Kalam, Sehwag, Ravish Kumar and more	None	http://www.altnews.in/latest-fake-quotes-rahul-gandhi-abdul-kalam-sehwag-ravish-kumar-and-more/	None	None	None	Arjun Sidharth	None	Latest fake quotes: Rahul Gandhi, Abdul Kalam, Sehwag, Ravish Kumar and more	2018-03-19T19:23:36+00:00	None
217	Dr. Harsh Vardhan cites fake claim attributed to Stephen Hawking at the Indian Science Congress	None	http://www.altnews.in/dr-harsh-vardhan-cites-fake-claim-attributed-to-stephen-hawking-at-the-indian-science-congress/	None	None	None	Arjun Sidharth	None	Dr. Harsh Vardhan cites fake claim attributed to Stephen Hawking at the Indian Science Congress	2018-03-16T21:50:47+00:00	None
218	Reply in Rajya Sabha contradicts media reports on pay hike under 7th pay commission	None	http://www.altnews.in/reply-in-rajya-sabha-contradicts-media-reports-on-pay-hike-under-7th-pay-commission/	None	None	None	Arjun Sidharth	None	Reply in Rajya Sabha contradicts media reports on pay hike under 7th pay commission	2018-03-16T17:18:22+00:00	None
219	Audio analysis of the viral Araria video with alleged Pro-Pak slogans raises suspicions	None	http://www.altnews.in/audio-analysis-of-the-viral-araria-video-with-alleged-pro-pak-slogans-raises-suspicions/	None	None	None	Pratik Sinha	None	Audio analysis of the viral Araria video with alleged Pro-Pak slogans raises suspicions	2018-03-16T11:42:36+00:00	None
220	Fake news claims Narendra Modi is second most corrupt Prime Minister in the world	None	http://www.altnews.in/fake-news-claims-narendra-modi-is-second-most-corrupt-prime-minister-in-the-world/	None	None	None	Arjun Sidharth	None	Fake news claims Narendra Modi is second most corrupt Prime Minister in the world	2018-03-15T18:11:03+00:00	None
221	Viral: Fake picture of Stephen Hawking in a protest against Vietnam war	None	http://www.altnews.in/viral-fake-picture-of-stephen-hawking-in-a-protest-against-vietnam-war/	None	None	None	Arjun Sidharth	None	Viral: Fake picture of Stephen Hawking in a protest against Vietnam war	2018-03-15T17:51:33+00:00	None
222	Old photo of assault on J & K cop by Kashmiri protesters viral on social media	None	http://www.altnews.in/old-photo-of-assault-on-j-k-cop-by-kashmiri-protesters-viral-on-social-media/	None	None	None	Arjun Sidharth	None	Old photo of assault on J & K cop by Kashmiri protesters viral on social media	2018-03-14T19:30:18+00:00	None
223	S Gurumurthy rapped by Delhi High Court for rumour-mongering on Twitter	None	http://www.altnews.in/s-gurumurthy-rapped-by-delhi-high-court-for-rumour-mongering-on-twitter/	None	None	None	Alt News Desk	None	S Gurumurthy rapped by Delhi High Court for rumour-mongering on Twitter	2018-03-14T15:58:35+00:00	None
224	Fake picture of juvenile accused in Nirbhaya case circulates on social media and WhatsApp	None	http://www.altnews.in/fake-picture-of-juvenile-accused-in-nirbhaya-case-circulates-on-social-media-and-whatsapp/	None	None	None	Arjun Sidharth	None	Fake picture of juvenile accused in Nirbhaya case circulates on social media and WhatsApp	2018-03-13T18:47:10+00:00	None
225	Thousands of farmers protest in Mumbai. How did mainstream media report the news?	None	http://www.altnews.in/thousands-of-farmers-protest-in-mumbai-how-did-mainstream-media-report-the-news/	None	None	None	Arjun Sidharth	None	Thousands of farmers protest in Mumbai. How did mainstream media report the news?	2018-03-12T23:52:34+00:00	None
226	Alt News exposé: An attempt to build online public opinion against farmers’ long march	None	http://www.altnews.in/alt-news-expose-an-attempt-to-build-online-public-opinion-against-farmers-long-march/	None	None	None	Alt News Desk	None	Alt News exposé: An attempt to build online public opinion against farmers’ long march	2018-03-12T22:25:05+00:00	None
227	No, Rahul Kanwal, Alt News is not obliged to write ‘pro-Modi’ articles	None	http://www.altnews.in/no-rahul-kanwal-alt-news-is-not-obliged-to-write-pro-modi-articles/	None	None	None	Pratik Sinha	None	No, Rahul Kanwal, Alt News is not obliged to write ‘pro-Modi’ articles	2018-03-11T23:01:02+00:00	None
228	Vivek Agnihotri makes false complaint to Mumbai police, Twitter users call his bluff	None	http://www.altnews.in/vivek-agnihotri-makes-false-complaint-to-mumbai-police-twitter-users-call-his-bluff/	None	None	None	Alt News Desk	None	Vivek Agnihotri makes false complaint to Mumbai police, Twitter users call his bluff	2018-03-11T00:05:16+00:00	None
229	Amidst human tragedy, fake pictures of Syrian conflict flood social media	None	http://www.altnews.in/amidst-human-tragedy-fake-pictures-of-syrian-conflict-flood-social-media/	None	None	None	Arjun Sidharth	None	Amidst human tragedy, fake pictures of Syrian conflict flood social media	2018-03-08T17:04:03+00:00	None
230	Right-wing circulates fake news about ‘commies’ demolishing Rajiv Gandhi’s statue in Tripura	None	http://www.altnews.in/right-wing-circulates-fake-news-about-cpim-demolishing-rajiv-gandhis-statue-in-tripura/	None	None	None	Arjun Sidharth	None	Right-wing circulates fake news about ‘commies’ demolishing Rajiv Gandhi’s statue in Tripura	2018-03-07T20:23:41+00:00	None
231	Statue of Lenin pulled down in Tripura, BJP leaders and supporters applaud	None	http://www.altnews.in/statue-of-lenin-pulled-down-in-tripura-bjp-leaders-and-supporters-applaud/	None	None	None	Pratik Sinha	None	Statue of Lenin pulled down in Tripura, BJP leaders and supporters applaud	2018-03-06T19:29:02+00:00	None
232	Unauthorised display of social enterprise Bhuli’s artwork at Haridwar station; Dismayed founders alert ministry	None	http://www.altnews.in/unauthorised-display-social-enterprise-bhulis-artwork-haridwar-station-dismayed-founders-alert-ministry/	None	None	None	Alt News Desk	None	Unauthorised display of social enterprise Bhuli’s artwork at Haridwar station; Dismayed founders alert ministry	2018-03-05T19:17:10+00:00	None
233	Zee News, OpIndia and Postcard News publish a satire from Navbharat Times as actual news	None	http://www.altnews.in/zee-news-opindia-postcard-news-publish-satire-navbharat-times-actual-news/	None	None	None	Alt News Desk	None	Zee News, OpIndia and Postcard News publish a satire from Navbharat Times as actual news	2018-03-03T01:34:43+00:00	None
234	Despite clarification, rumour of Najeeb joining ISIS continues to circulate on social media	None	http://www.altnews.in/despite-clarification-rumour-najeeb-joining-isis-continues-circulate-social-media/	None	None	None	Arjun Sidharth	None	Despite clarification, rumour of Najeeb joining ISIS continues to circulate on social media	2018-03-01T20:35:50+00:00	None
235	Misleading video on PM Modi’s educational qualification circulates on social media	None	http://www.altnews.in/misleading-video-pm-modis-educational-qualification-circulates-social-media/	None	None	None	Arjun Sidharth	None	Misleading video on PM Modi’s educational qualification circulates on social media	2018-03-01T18:10:07+00:00	None
236	OpIndia wrongly accuses Mumbai Police, gets rapped for poor research	None	http://www.altnews.in/opindia-wrongly-accuses-mumbai-police-gets-rapped-poor-research/	None	None	None	Alt News Desk	None	OpIndia wrongly accuses Mumbai Police, gets rapped for poor research	2018-03-01T17:28:59+00:00	None
237	Paresh Rawal’s gaffe exposes party’s social media tactic	None	http://www.altnews.in/paresh-rawals-gaffe-exposes-partys-social-media-tactic/	None	None	None	Arjun Sidharth	None	Paresh Rawal’s gaffe exposes party’s social media tactic	2018-02-28T01:02:18+00:00	None
238	How a fake account with anti-Hindu tweets is tripping the right-wing	None	http://www.altnews.in/fake-account-anti-hindu-tweets-tripping-right-wing/	None	None	None	Pratik Sinha	None	How a fake account with anti-Hindu tweets is tripping the right-wing	2018-02-27T17:42:08+00:00	None
239	Nine children killed by speeding car. How did media cover Muzaffarpur tragedy?	None	http://www.altnews.in/nine-children-killed-speeding-car-media-cover-muzaffarpur-tragedy/	None	None	None	Arjun Sidharth	None	Nine children killed by speeding car. How did media cover Muzaffarpur tragedy?	2018-02-27T15:58:37+00:00	None
240	Swapan Dasgupta, Ram Madhav propagate false information about missing JNU student Najeeb Ahmed	None	http://www.altnews.in/swapan-dasgupta-ram-madhav-propagate-false-information-jnu-student-najeeb/	None	None	None	Arjun Sidharth	None	Swapan Dasgupta, Ram Madhav propagate false information about missing JNU student Najeeb Ahmed	2018-02-26T15:36:57+00:00	None
241	Sehwag apologises for his tweet that gave Kerala lynching a communal colour	None	http://www.altnews.in/sehwag-apologises-tweet-gave-kerala-lynching-communal-colour/	None	None	None	Alt News Desk	None	Sehwag apologises for his tweet that gave Kerala lynching a communal colour	2018-02-24T21:05:14+00:00	None
242	Is Kamal Haasan’s party website registered in Cayman Islands, a tax haven?	None	http://www.altnews.in/kamal-haasans-party-website-registered-cayman-islands-tax-haven/	None	None	None	Pratik Sinha	None	Is Kamal Haasan’s party website registered in Cayman Islands, a tax haven?	2018-02-23T20:53:36+00:00	None
243	Is World Bank going to auction off Karachi port as claimed on social media?	None	http://www.altnews.in/world-bank-going-auction-off-karachi-port-claimed-social-media/	None	None	None	Arjun Sidharth	None	Is World Bank going to auction off Karachi port as claimed on social media?	2018-02-23T15:55:02+00:00	None
244	Congress Twitter handle conducts poll based on fake news	None	http://www.altnews.in/congress-twitter-handle-conducts-poll-based-fake-news/	None	None	None	Arjun Sidharth	None	Congress Twitter handle conducts poll based on fake news	2018-02-22T16:08:06+00:00	None
245	Copy-paste journalism: ‘Chinese’ has not been declared an official language of Pakistan	None	http://www.altnews.in/copy-paste-journalism-chinese-not-declared-official-language-pakistan/	None	None	None	Arjun Sidharth	None	Copy-paste journalism: ‘Chinese’ has not been declared an official language of Pakistan	2018-02-22T14:25:26+00:00	None
246	Baba Ramdev’s biopic comes under attack on social media	None	http://www.altnews.in/baba-ramdevs-biopic-comes-attack-social-media/	None	None	None	Arjun Sidharth	None	Baba Ramdev’s biopic comes under attack on social media	2018-02-20T18:13:32+00:00	None
247	National Herald Twitter polls on PNB Scam backfire	None	http://www.altnews.in/national-herald-twitter-polls-pnb-scam-backfire/	None	None	None	Alt News Desk	None	National Herald Twitter polls on PNB Scam backfire	2018-02-17T13:06:34+00:00	None
248	Viral: Fake quote about Gandhi and Congress attributed to Nana Patekar	None	http://www.altnews.in/viral-fake-quote-gandhi-congress-attributed-nana-patekar/	None	None	None	Arjun Sidharth	None	Viral: Fake quote about Gandhi and Congress attributed to Nana Patekar	2018-02-15T17:54:49+00:00	None
249	Aaj Tak’s attempt at whitewashing a fake quote broadcasted on its show	None	http://www.altnews.in/aaj-taks-attempt-whitewashing-fake-quote-broadcasted-show/	None	None	None	Arjun Sidharth	None	Aaj Tak’s attempt at whitewashing a fake quote broadcasted on its show	2018-02-15T17:08:37+00:00	None
250	Gold standard of credible journalism? Aaj Tak falls for a parody account	None	http://www.altnews.in/gold-standard-credible-journalism-aaj-tak-falls-parody-account/	None	None	None	Arjun Sidharth	None	Gold standard of credible journalism? Aaj Tak falls for a parody account	2018-02-14T20:45:34+00:00	None
251	Gold plated journalism: India Today and fake news	None	http://www.altnews.in/gold-plated-journalism-india-today-fake-news/	None	None	None	Arjun Sidharth	None	Gold plated journalism: India Today and fake news	2018-02-14T18:24:47+00:00	None
252	Ministry of External Affairs shares news about use of Saudi Arabian airspace that is denied by Saudi	None	http://www.altnews.in/ministry-external-affairs-shares-news-use-saudi-arabian-airspace-denied-saudi/	None	None	None	Sam Jawed	None	Ministry of External Affairs shares news about use of Saudi Arabian airspace that is denied by Saudi	2018-02-14T16:16:29+00:00	None
253	Priya Prakash Varrier – Dozens of fake social media profiles mushroom overnight	None	http://www.altnews.in/priya-prakash-varrier-dozens-fake-social-media-profiles-mushroom-overnight/	None	None	None	Arjun Sidharth	None	Priya Prakash Varrier – Dozens of fake social media profiles mushroom overnight	2018-02-13T20:52:01+00:00	None
254	Old video from Kerala circulates as Muslim assault on Hindus	None	http://www.altnews.in/old-video-kerala-circulates-muslim-assault-hindus/	None	None	None	Arjun Sidharth	None	Old video from Kerala circulates as Muslim assault on Hindus	2018-02-13T18:02:13+00:00	None
255	Madhu Kishwar tweets a fake quote attributed to Kapil Sibal	None	http://www.altnews.in/madhu-kishwar-tweets-fake-quote-attributed-kapil-sibal/	None	None	None	Arjun Sidharth	None	Madhu Kishwar tweets a fake quote attributed to Kapil Sibal	2018-02-10T23:49:23+00:00	None
256	Indian Embassy in Oman appeals to companies to send workers for PM Modi’s Mega event	None	http://www.altnews.in/indian-embassy-oman-appeals-companies-send-workers-pm-modis-mega-event/	None	None	None	Alt News Desk	None	Indian Embassy in Oman appeals to companies to send workers for PM Modi’s Mega event	2018-02-10T22:35:34+00:00	None
257	Communal rabble rouser Shankhnaad tries to malign senior Navi Mumbai police officer	None	http://www.altnews.in/communal-rabble-rouser-shankhnaad-tries-malign-senior-navi-mumbai-police-officer/	None	None	None	Arjun Sidharth	None	Communal rabble rouser Shankhnaad tries to malign senior Navi Mumbai police officer	2018-02-10T15:18:32+00:00	None
258	BJP and Science: From Ganesha’s plastic surgery to ‘Yoga can cure cancer’	None	http://www.altnews.in/bjp-science-ganeshas-plastic-surgery-yoga-can-cure-cancer/	None	None	None	Arjun Sidharth	None	BJP and Science: From Ganesha’s plastic surgery to ‘Yoga can cure cancer’	2018-02-09T17:05:29+00:00	None
259	Conspiracy theory about Ankit Saxena’s murder circulates on social media	None	http://www.altnews.in/conspiracy-theory-about-ankit-saxenas-murder-circulates-on-social-media/	None	None	None	Arjun Sidharth	None	Conspiracy theory about Ankit Saxena’s murder circulates on social media	2018-02-07T19:08:04+00:00	None
260	Prashant P. Umrao: Unmasking a one-man hate factory	None	http://www.altnews.in/prashant-p-umrao-unmasking-one-man-hate-factory/	None	None	None	Arjun Sidharth	None	Prashant P. Umrao: Unmasking a one-man hate factory	2018-02-06T18:50:45+00:00	None
261	Fact Check: Did PM Modi say Karnataka has 7 lakh villages?	None	http://www.altnews.in/fact-check-pm-modi-say-karnataka-7-lakh-villages/	None	None	None	Arjun Sidharth	None	Fact Check: Did PM Modi say Karnataka has 7 lakh villages?	2018-02-05T20:27:17+00:00	None
262	IDENTIFIED: Admin of the FB page that called for violence against 100+ inter-faith couples	None	http://www.altnews.in/identified-admin-fb-page-called-violence-100-inter-faith-couples/	None	None	None	Arjun Sidharth	None	IDENTIFIED: Admin of the FB page that called for violence against 100+ inter-faith couples	2018-02-05T19:59:57+00:00	None
263	Fake news round-up, January 2018, Communally divisive rumours dominate fake news	None	http://www.altnews.in/fake-news-round-january-2018-communally-divisive-rumours-dominate-fake-news/	None	None	None	Arjun Sidharth	None	Fake news round-up, January 2018, Communally divisive rumours dominate fake news	2018-02-05T17:26:43+00:00	None
264	Alt News unearths a factory of fake quotes – A very dangerous trend	None	http://www.altnews.in/alt-news-unearths-factory-fake-quotes-dangerous-trend/	None	None	None	Sam Jawed	None	Alt News unearths a factory of fake quotes – A very dangerous trend	2018-02-03T18:36:38+00:00	None
265	Fake quote on Hindus and Muslims attributed to actor Prakash Raj	None	http://www.altnews.in/fake-quote-hindus-muslims-attributed-actor-prakash-raj/	None	None	None	Arjun Sidharth	None	Fake quote on Hindus and Muslims attributed to actor Prakash Raj	2018-01-31T18:00:42+00:00	None
266	Serial faker ShankhNaad attributes fake quote to actress Swara Bhasker	None	http://www.altnews.in/serial-faker-shankhnaad-attributes-fake-quote-actress-swara-bhasker/	None	None	None	Arjun Sidharth	None	Serial faker ShankhNaad attributes fake quote to actress Swara Bhasker	2018-01-31T16:48:31+00:00	None
267	One tale, two narratives: Aaj Tak’s reportage on Kasganj violence	None	http://www.altnews.in/one-tale-two-narratives-aaj-taks-reportage-kasganj-violence/	None	None	None	Arjun Sidharth	None	One tale, two narratives: Aaj Tak’s reportage on Kasganj violence	2018-01-30T21:25:59+00:00	None
268	Viral: Fake quote of Farhan Akhtar on Kasganj violence	None	http://www.altnews.in/viral-fake-quote-farhan-akhtar-kasganj-violence/	None	None	None	Arjun Sidharth	None	Viral: Fake quote of Farhan Akhtar on Kasganj violence	2018-01-30T20:07:12+00:00	None
